"","CDSeq_estimated_cell_type_1","CDSeq_estimated_cell_type_2","CDSeq_estimated_cell_type_3","CDSeq_estimated_cell_type_4","CDSeq_estimated_cell_type_5","CDSeq_estimated_cell_type_6"
"PIK3R5",2.92968933105583e-05,8.96485036737339e-06,5.73330061529782e-07,9.51914166563727e-06,9.97994695990856e-06,1.9370179628851e-05
"PIK3R6",2.34375146484467e-07,4.01872602675359e-06,5.73330061529782e-07,5.53438468932399e-06,1.55243619376355e-06,2.58948717143588e-05
"PIKFYVE",7.85156740722963e-05,2.13301612189229e-05,1.71999018458935e-06,5.53438468932399e-06,2.10687769153625e-05,1.4068867309376e-05
"PILRA",1.94531371582107e-05,5.25525711190854e-06,1.33777014356949e-06,6.64126162718879e-07,7.76218096881777e-06,4.05754289067511e-05
"PILRB",3.39843962402476e-05,3.09132771288737e-07,8.77194994140567e-05,9.80692966948212e-05,1.55243619376355e-06,8.74716532713379e-05
"PIM1",6.16406635254147e-05,2.44214889318103e-05,1.66265717843637e-05,1.54962771301072e-06,3.12705004743801e-05,5.11780535457012e-05
"PIM2",2.55468909668069e-05,4.01872602675359e-06,6.3066306768276e-06,6.64126162718879e-07,5.10086177950882e-06,4.28182918111444e-06
"PIM3",7.75781734863584e-05,1.57657713357256e-05,2.1022102256092e-06,9.07639089049135e-06,2.28429897082351e-05,3.64974963533088e-05
"PIMREG",1.64062602539127e-06,4.63699156933106e-06,6.68885071784746e-06,2.2137538757296e-07,2.21776599109079e-07,6.72858871317984e-06
"PIN1",3.98437749023593e-06,2.16392939902116e-06,1.71999018458935e-06,9.51914166563727e-06,8.64928736525408e-06,2.03896627672116e-07
"PIN4",9.60938100586313e-06,0.000221029931471447,0.000143141405361936,0.000290665883883296,0.000133287736064557,7.5441752238683e-06
"PINK1",4.80469050293156e-05,2.99858788150075e-05,6.82262773220441e-05,2.87788003844848e-06,0.000101351905792849,0.000169030304340184
"PINLYP",2.34375146484467e-07,1.54566385644369e-06,8.98217096396659e-06,2.2137538757296e-07,1.99598939198171e-06,7.13638196852407e-06
"PINX1",2.60156412597758e-05,1.14379125376833e-05,2.38887525637409e-05,3.3206308135944e-06,7.76218096881777e-06,2.24286290439328e-06
"PIP4K2A",0.000632578520361575,0.000130144896712558,0.000181363409463921,0.000870226648549305,0.000198490056202626,0.000173516030148971
"PIP4K2B",5.85937866211166e-06,0.000140655410936376,6.44040769118455e-05,3.8740692825268e-05,9.11501822338315e-05,0.000375373691544366
"PIP4K2C",2.55468909668069e-05,0.000127053568999671,3.24887034866877e-06,7.28325025115038e-05,0.000196715843409753,1.69234200967856e-05
"PIP4P1",2.34375146484467e-07,5.25525711190854e-06,3.24887034866877e-06,1.99237848815664e-06,3.77020218485434e-06,1.83506964904905e-06
"PIP4P2",1.64062602539127e-06,2.78219494159864e-06,2.48443026662906e-06,3.91834436004139e-05,2.21776599109079e-07,6.11689883016349e-07
"PIP5K1A",8.67188041992526e-06,5.78078282309939e-05,1.93021120715027e-05,4.20613236388624e-06,6.65329797327237e-07,1.44766605647203e-05
"PIP5K1B",1.52343845214903e-05,2.00936301337679e-05,5.73330061529782e-07,3.3206308135944e-06,6.65329797327237e-07,1.44766605647203e-05
"PIP5K1C",4.80469050293156e-05,3.24589409853174e-05,5.73330061529782e-07,9.07639089049135e-06,2.86091812850712e-05,2.38559054376376e-05
"PIP5KL1",1.00781312988321e-05,3.40046048417611e-06,5.73330061529782e-07,4.64888313903216e-06,2.88309578841803e-06,1.85545931181626e-05
"PIPOX",2.17968886230554e-05,3.09132771288737e-07,3.63109038968862e-06,3.3206308135944e-06,6.65329797327237e-07,2.03896627672116e-07
"PIR",2.34375146484467e-07,6.49178819706349e-06,4.39553047172833e-06,9.07639089049135e-06,2.21776599109079e-07,2.24286290439328e-06
"PIRT",7.031254394534e-07,2.16392939902116e-06,7.45329079988717e-06,6.64126162718879e-07,1.1088829955454e-06,1.08065212666222e-05
"PISD",1.14843821777389e-05,9.58311590995086e-06,5.15997055376804e-06,1.54962771301072e-06,1.55243619376355e-06,1.97779728841953e-05
"PITHD1",0.000312890820556763,0.000306350576347139,0.000134732564459499,0.000640438996248573,0.00053692114644308,9.17534824524523e-06
"PITPNA",0.000124453202783252,4.63699156933106e-06,7.58706781424412e-05,4.05116959258516e-05,3.39318196636891e-05,3.87403592577021e-06
"PITPNA-AS1",2.1093763183602e-06,1.54566385644369e-06,1.71999018458935e-06,1.92596587188475e-05,8.64928736525408e-06,4.79157075029473e-05
"PITPNB",7.26562954101846e-06,2.07118956763454e-05,3.1533153384138e-05,0.000108695315298323,6.14321179532149e-05,1.36610740540318e-05
"PITPNC1",1.47656342285214e-05,6.95548735399659e-05,4.07064343686145e-05,4.84812098784782e-05,4.2137553830725e-06,0.00023509281170595
"PITPNM1",4.19531512207195e-05,2.16392939902116e-06,9.55550102549637e-07,1.04046432159291e-05,2.21776599109079e-07,4.62845344815704e-05
"PITPNM2",5.13281570800982e-05,9.92316195836847e-05,0.000120972642982784,5.97713546446991e-06,0.00010356967178394,8.5840480249961e-05
"PITPNM3",2.13281383300865e-05,4.48242518368669e-05,9.55550102549637e-07,2.85574249969118e-05,6.65329797327237e-07,2.6302664969703e-05
"PITRM1",5.85937866211166e-06,4.63699156933106e-06,1.33777014356949e-06,1.0847393991075e-05,2.88309578841803e-06,2.03896627672116e-07
"PITRM1-AS1",7.031254394534e-07,3.40046048417611e-06,5.73330061529782e-07,6.86263701476175e-06,5.54441497772698e-06,1.08065212666222e-05
"PITX1",2.36718897949311e-05,3.09132771288737e-07,5.73330061529782e-07,5.97713546446991e-06,1.55243619376355e-06,5.09741569180291e-06
"PITX1-AS1",1.42968839355525e-05,9.27398313866212e-07,1.91110020509927e-07,1.12901447662209e-05,3.32664898663619e-06,7.85002016537648e-05
"PIWIL1",3.515627197267e-06,3.09132771288737e-07,9.55550102549637e-07,1.99237848815664e-06,4.65730858129066e-06,3.46624267042598e-06
"PIWIL2",1.19531324707078e-05,3.09132771288737e-07,4.39553047172833e-06,2.87788003844848e-06,1.26412661492175e-05,2.26325256716049e-05
"PIWIL4",1.64062602539127e-06,7.11005373964096e-06,1.91110020509927e-07,6.86263701476175e-06,5.10086177950882e-06,1.4068867309376e-05
"PJA1",1.17187573242233e-06,1.57657713357256e-05,1.91110020509927e-07,1.48321509673883e-05,2.2399436510017e-05,1.24376942879991e-05
"PJA2",3.04687690429807e-06,0.000324280277081886,0.000186714490038199,0.000215841002883636,0.000508533741757118,0.000106637936272517
"PJVK",8.20313012695633e-06,3.09132771288737e-07,1.96843321125225e-05,8.63364011534543e-06,2.21776599109079e-07,5.91300220249137e-06
"PKD1",2.74218921386826e-05,4.79155795497543e-05,1.16577112511056e-05,5.55652222808129e-05,0.000123086012505539,0.000202469351278411
"PKD1L1",4.45312778320486e-06,1.26744436228382e-05,4.77775051274819e-06,6.64126162718879e-07,2.21776599109079e-07,6.72858871317984e-06
"PKD1L1-AS1",1.38281336425835e-05,3.09132771288737e-07,2.86665030764891e-06,4.20613236388624e-06,2.88309578841803e-06,1.01948313836058e-06
"PKD1L2",3.1171894482434e-05,4.63699156933106e-06,5.92441063580775e-06,3.76338158874032e-06,2.21776599109079e-07,4.28182918111444e-06
"PKD1P1",0.000214922009326256,0.00022041166592887,0.000633529717990409,0.000211856245907323,2.21776599109079e-07,2.03896627672116e-07
"PKD2",1.0546881591801e-05,9.58311590995086e-06,5.54219059478789e-06,7.30538778990767e-06,4.2137553830725e-06,1.01948313836058e-06
"PKD2L1",3.515627197267e-06,1.54566385644369e-06,6.68885071784746e-06,6.64126162718879e-07,4.2137553830725e-06,2.03896627672116e-07
"PKD2L2",3.515627197267e-06,2.16392939902116e-06,7.45329079988717e-06,4.64888313903216e-06,1.04235001581267e-05,1.16221077773106e-05
"PKDCC",3.91406494629059e-05,8.96485036737339e-06,2.73287329329196e-05,1.61604032928261e-05,1.26412661492175e-05,3.36429435658992e-05
"PKDREJ",2.34375146484467e-07,1.20561780802608e-05,1.91110020509927e-07,1.1068769378648e-06,4.65730858129066e-06,9.9909347559337e-06
"PKHD1",1.33593833496146e-05,9.27398313866212e-07,1.91110020509927e-07,3.76338158874032e-06,1.08670533563449e-05,7.13638196852407e-06
"PKHD1L1",4.9218780761738e-06,2.16392939902116e-06,1.91110020509927e-07,1.1068769378648e-06,6.87507457238145e-06,2.03896627672116e-07
"PKIA",0.00064804728002955,0.000344683039986942,0.000339602506446141,0.000190161457925172,0.00115434719836276,4.75079142476031e-05
"PKIA-AS1",2.34375146484467e-07,3.09132771288737e-07,1.91110020509927e-07,2.2137538757296e-07,2.43954259019987e-06,4.28182918111444e-06
"PKIB",3.25781453613408e-05,3.09132771288737e-07,5.73330061529782e-07,2.2137538757296e-07,6.65329797327237e-07,8.767554989901e-06
"PKIG",4.45312778320486e-06,9.27398313866212e-07,1.0511051128046e-05,3.3206308135944e-06,2.63914152939804e-05,8.767554989901e-06
"PKLR",0.000130078206298879,0.000113451727062967,5.17908155581903e-05,1.04046432159291e-05,2.21776599109079e-07,0.00010500676325114
"PKM",4.45312778320486e-06,5.22434383477966e-05,5.90529963375676e-05,7.59317579375252e-05,5.10086177950882e-06,9.80742779102879e-05
"PKMYT1",1.0546881591801e-05,5.87352265448601e-06,9.55550102549637e-07,1.12901447662209e-05,3.0826947276162e-05,4.30221884388165e-05
"PKN1",6.30469144043215e-05,1.08196469951058e-05,1.33777014356949e-06,1.99237848815664e-06,1.55243619376355e-06,2.03896627672116e-07
"PKN2",0.000145546965966854,6.58452802845011e-05,0.000265069598447269,9.05425335173406e-05,0.000105787437775031,9.58314150058947e-06
"PKN3",2.57812661132913e-06,1.20561780802608e-05,1.54799116613041e-05,7.74813856505359e-06,9.09284056347224e-06,4.79157075029473e-05
"PKNOX1",0.000146484466552792,0.000121489179116474,1.91110020509927e-07,8.63364011534543e-06,0.0001612315875523,1.44766605647203e-05
"PKNOX2",2.1093763183602e-06,5.4098234975529e-05,0.000120208202900744,2.87788003844848e-06,2.72785216904167e-05,0.000109084695804582
"PKP2",1.0546881591801e-05,3.09132771288737e-07,5.54219059478789e-06,2.87788003844848e-06,2.21776599109079e-07,6.72858871317984e-06
"PKP3",5.78906611816632e-05,2.50397544743877e-05,1.91110020509927e-07,2.87788003844848e-06,2.21776599109079e-07,4.66923277369146e-05
"PKP4",4.99219062011914e-05,9.73768229559523e-05,0.000146199165690094,1.48321509673883e-05,7.69564798908504e-05,3.6905289608653e-05
"PKP4-AS1",2.34375146484467e-07,2.78219494159864e-06,1.33777014356949e-06,6.64126162718879e-07,6.43152137416329e-06,6.3207954578356e-06
"PLA2G10",7.26562954101846e-06,2.16392939902116e-06,8.21773088192688e-06,1.1068769378648e-06,1.04235001581267e-05,1.01948313836058e-06
"PLA2G12A",4.80469050293156e-05,2.78219494159864e-06,5.73330061529782e-07,2.72291726714741e-05,1.44154789420901e-05,1.36610740540318e-05
"PLA2G12B",3.04687690429807e-06,5.25525711190854e-06,3.63109038968862e-06,1.54962771301072e-06,1.55243619376355e-06,1.85545931181626e-05
"PLA2G15",9.1406307128942e-06,2.78219494159864e-06,1.71999018458935e-06,4.64888313903216e-06,2.21776599109079e-07,2.03896627672116e-07
"PLA2G1B",6.3281289550806e-06,3.09132771288737e-07,5.73330061529782e-07,3.3206308135944e-06,2.21776599109079e-07,2.03896627672116e-07
"PLA2G2D",7.7343798339874e-06,3.40046048417611e-06,5.73330061529782e-07,1.54962771301072e-06,2.21776599109079e-07,1.01948313836058e-06
"PLA2G2F",2.1093763183602e-06,3.09132771288737e-07,1.91110020509927e-07,6.64126162718879e-07,3.32664898663619e-06,3.46624267042598e-06
"PLA2G3",2.17968886230554e-05,1.54566385644369e-06,4.77775051274819e-06,1.21756463165128e-05,1.99598939198171e-06,4.28182918111444e-06
"PLA2G4A",3.98437749023593e-06,9.27398313866212e-07,3.24887034866877e-06,6.64126162718879e-07,1.1088829955454e-06,2.03896627672116e-07
"PLA2G4C",6.39844149902594e-05,2.99858788150075e-05,1.33777014356949e-06,4.00689451507057e-05,2.21776599109079e-07,2.65065615973751e-06
"PLA2G4D",1.19531324707078e-05,1.54566385644369e-06,1.91110020509927e-07,2.2137538757296e-07,6.43152137416329e-06,7.13638196852407e-06
"PLA2G4E-AS1",1.64062602539127e-06,3.09132771288737e-07,2.48443026662906e-06,5.53438468932399e-06,1.1088829955454e-06,5.91300220249137e-06
"PLA2G5",3.1171894482434e-05,2.78219494159864e-06,1.35688114562048e-05,2.41299172454526e-05,4.2137553830725e-06,2.03896627672116e-07
"PLA2G6",7.26562954101846e-06,7.72831928221844e-06,1.01288310870262e-05,1.92596587188475e-05,1.1088829955454e-06,7.31988893342897e-05
"PLA2G7",2.34375146484467e-07,5.87352265448601e-06,1.91110020509927e-07,3.34276835235169e-05,4.23593304298341e-05,2.03896627672116e-07
"PLA2R1",8.67188041992526e-06,1.26744436228382e-05,5.54219059478789e-06,2.87788003844848e-06,5.54441497772698e-06,1.73312133521299e-05
"PLAA",3.58593974121234e-05,4.01872602675359e-06,1.33777014356949e-06,3.2984932748371e-05,1.55243619376355e-06,2.03896627672116e-07
"PLAAT1",5.85937866211166e-06,9.27398313866212e-07,2.48443026662906e-06,3.76338158874032e-06,8.64928736525408e-06,3.28273570552107e-05
"PLAAT2",5.03906564941603e-05,2.13301612189229e-05,2.84753930559792e-05,1.99237848815664e-06,2.2399436510017e-05,1.77390066074741e-05
"PLAAT3",4.71094044433778e-05,5.4098234975529e-05,8.23684188397787e-05,2.72291726714741e-05,5.12303943941973e-05,2.03896627672116e-07
"PLAAT4",1.94531371582107e-05,1.51475057931481e-05,5.92441063580775e-06,1.17328955413669e-05,2.21776599109079e-07,5.91300220249137e-06
"PLAAT5",1.33593833496146e-05,1.54566385644369e-06,1.91110020509927e-07,7.74813856505359e-06,6.65329797327237e-07,8.35976173455677e-06
"PLAC1",3.515627197267e-06,1.54566385644369e-06,9.55550102549637e-07,1.99237848815664e-06,2.88309578841803e-06,8.767554989901e-06
"PLAC4",1.42968839355525e-05,3.184067544274e-05,2.54176327278203e-05,6.64126162718879e-07,6.87507457238145e-06,1.44766605647203e-05
"PLAC8",2.34375146484467e-07,1.54566385644369e-06,2.48443026662906e-06,2.2137538757296e-07,1.55243619376355e-06,5.91300220249137e-06
"PLAC8L1",6.3281289550806e-06,2.75128166446976e-05,5.73330061529782e-07,1.92596587188475e-05,1.99598939198171e-06,2.03896627672116e-07
"PLAC9",7.7343798339874e-06,7.72831928221844e-06,1.91110020509927e-07,6.64126162718879e-07,1.1088829955454e-06,3.77208761193415e-05
"PLAG1",7.031254394534e-07,3.09132771288737e-07,4.39553047172833e-06,1.1068769378648e-06,4.2137553830725e-06,1.83506964904905e-06
"PLAGL1",2.57812661132913e-06,9.27398313866212e-07,5.73330061529782e-07,3.76338158874032e-06,1.21977129509993e-05,1.5700040330753e-05
"PLAGL2",1.66406354003971e-05,3.67867997833598e-05,1.71999018458935e-06,7.74813856505359e-06,6.43152137416329e-06,4.68962243645867e-06
"PLAT",4.45312778320486e-06,3.09132771288737e-07,9.55550102549637e-07,1.1068769378648e-06,2.88309578841803e-06,6.11689883016349e-07
"PLAU",2.57812661132913e-06,7.72831928221844e-06,1.01288310870262e-05,6.41988623961583e-06,1.55243619376355e-06,1.12143145219664e-05
"PLAUR",2.60156412597758e-05,1.45292402505707e-05,2.86665030764891e-06,1.99237848815664e-06,1.17541597527812e-05,1.16221077773106e-05
"PLB1",9.1406307128942e-06,9.27398313866212e-07,5.54219059478789e-06,1.54962771301072e-06,4.65730858129066e-06,1.5700040330753e-05
"PLBD1",1.66406354003971e-05,2.78219494159864e-06,4.01331043070848e-06,1.99237848815664e-06,2.88309578841803e-06,6.3207954578356e-06
"PLBD2",0.000117890698681687,7.14096701676983e-05,3.30620335482174e-05,5.06949637542078e-05,6.4536990340742e-05,2.14091459055722e-05
"PLCB1",0.000304922065576291,0.000201863699651546,1.71999018458935e-06,5.09163391417808e-06,0.000787085150238122,5.56637793544877e-05
"PLCB2",4.33594020996263e-05,1.02013814525283e-05,1.70087918253835e-05,5.97713546446991e-06,1.53025853385265e-05,1.01948313836058e-06
"PLCB3",4.42969026855642e-05,3.98781274962471e-05,6.13463165836867e-05,5.97713546446991e-06,2.41736493028896e-05,7.85002016537648e-05
"PLCB4",2.55468909668069e-05,2.07118956763454e-05,1.91110020509927e-07,2.2137538757296e-07,8.20573416703593e-06,2.91572177571126e-05
"PLCD1",2.57812661132913e-06,2.25666923040778e-05,1.89198920304828e-05,2.2137538757296e-07,4.2137553830725e-06,6.11689883016349e-07
"PLCD3",1.17187573242233e-06,4.17329241239796e-05,0.000176012328889643,5.46797207305211e-05,2.10687769153625e-05,0.000297485179773618
"PLCD4",2.34375146484467e-07,3.09132771288737e-07,1.0511051128046e-05,1.88169079437016e-05,1.1310606554563e-05,6.11689883016349e-07
"PLCE1",2.74218921386826e-05,9.58311590995086e-06,1.20399312921254e-05,2.87788003844848e-06,1.66332449331809e-05,1.81467998628183e-05
"PLCE1-AS2",1.64062602539127e-06,4.01872602675359e-06,9.55550102549637e-07,2.43512926330256e-06,2.21776599109079e-07,1.08065212666222e-05
"PLCG1",0.000132890708056693,1.45292402505707e-05,8.54261791679375e-05,1.74886556182638e-05,4.32464368262704e-05,0.000118871733932844
"PLCG1-AS1",1.17187573242233e-06,3.09132771288737e-07,1.33777014356949e-06,2.2137538757296e-07,2.21776599109079e-07,5.91300220249137e-06
"PLCG2",5.69531605957254e-05,2.19484267615004e-05,6.3066306768276e-06,6.64126162718879e-07,5.54441497772698e-06,2.14091459055722e-05
"PLCH1",1.52343845214903e-05,9.27398313866212e-07,1.71999018458935e-06,5.97713546446991e-06,1.21977129509993e-05,2.03896627672116e-07
"PLCH1-AS1",1.64062602539127e-06,2.16392939902116e-06,1.33777014356949e-06,2.87788003844848e-06,1.1088829955454e-06,6.11689883016349e-07
"PLCH2",2.41406400879001e-05,4.01872602675359e-06,5.92441063580775e-06,1.1068769378648e-06,2.99398408797257e-05,7.93157881644532e-05
"PLCL1",2.34375146484467e-07,3.55502686982048e-05,3.53553537943366e-05,5.20232160796455e-05,7.65129266926323e-05,1.81467998628183e-05
"PLCL2",1.57031348144593e-05,6.49178819706349e-06,1.91110020509927e-07,3.16566804229333e-05,6.54240967371783e-05,1.97779728841953e-05
"PLCXD1",3.39843962402476e-05,8.96485036737339e-06,1.91110020509927e-07,6.86263701476175e-06,6.87507457238145e-06,4.34299816941608e-05
"PLCXD2",9.60938100586313e-06,9.27398313866212e-07,1.91110020509927e-07,7.30538778990767e-06,1.55243619376355e-06,1.08065212666222e-05
"PLCXD3",3.21093950683719e-05,7.72831928221844e-06,1.43332515382446e-05,1.92596587188475e-05,3.43753728619073e-05,1.42727639370481e-06
"PLCZ1",2.57812661132913e-06,3.09132771288737e-07,1.91110020509927e-07,2.43512926330256e-06,3.32664898663619e-06,1.42727639370481e-06
"PLD1",1.19531324707078e-05,1.08196469951058e-05,4.91152752710513e-05,2.2137538757296e-07,3.21576068708165e-05,3.44585300765877e-05
"PLD2",1.64062602539127e-06,3.40046048417611e-06,1.33777014356949e-06,1.1068769378648e-06,1.55243619376355e-06,3.81286693746857e-05
"PLD3",1.14843821777389e-05,5.87352265448601e-06,1.35688114562048e-05,1.1068769378648e-06,4.81255220066702e-05,2.03896627672116e-07
"PLD4",3.8671899169937e-05,1.02013814525283e-05,9.55550102549637e-07,3.76338158874032e-06,2.21776599109079e-07,1.9370179628851e-05
"PLD5",1.0546881591801e-05,2.16392939902116e-06,1.91110020509927e-07,1.54962771301072e-06,4.2137553830725e-06,5.09741569180291e-06
"PLD6",8.22656764160478e-05,4.04963930388246e-05,5.02619353941109e-05,8.63364011534543e-06,1.1310606554563e-05,3.28273570552107e-05
"PLEC",2.17968886230554e-05,3.40046048417611e-06,3.87953341635153e-05,1.1068769378648e-06,5.98796817594513e-06,7.48300623556667e-05
"PLEK",2.13281383300865e-05,1.39109747079932e-05,3.24887034866877e-06,6.86263701476175e-06,8.64928736525408e-06,9.9909347559337e-06
"PLEK2",2.1093763183602e-06,3.09132771288737e-07,3.24887034866877e-06,3.3206308135944e-06,6.65329797327237e-07,3.87403592577021e-06
"PLEKHA1",7.24219202637002e-05,5.22434383477966e-05,3.38264736302571e-05,1.1068769378648e-06,0.000105343884576813,5.24014333117339e-05
"PLEKHA2",3.98437749023593e-06,2.78219494159864e-06,0.00015804798696171,0.00024904731101958,0.000751600894380669,0.000403919219418462
"PLEKHA3",3.04687690429807e-06,9.86133540411072e-05,5.73330061529782e-07,6.70767424346068e-05,0.000122642459307321,7.1975509568257e-05
