"","CDSeq_estimated_cell_type_1","CDSeq_estimated_cell_type_2","CDSeq_estimated_cell_type_3","CDSeq_estimated_cell_type_4","CDSeq_estimated_cell_type_5","CDSeq_estimated_cell_type_6"
"CDC42EP1",2.34954976478152e-05,4.138649806887e-06,1.97529050680947e-05,2.36928309758177e-07,8.3824602821837e-06,4.51991790256944e-06
"CDC42EP2",2.70088430904792e-05,2.69911943927413e-06,2.78209930536545e-07,7.1078492927453e-07,2.12785530240048e-05,2.2992625852201e-05
"CDC42EP3",3.22788612544751e-05,2.64513705048865e-05,7.26127918700381e-05,5.94690057493024e-05,9.24219979830511e-06,5.40424966611563e-05
"CDC42EP4",0.000141192569977058,6.29794535830631e-06,6.09279747875033e-05,7.34477760250348e-06,3.15954272174617e-05,8.11620040765729e-05
"CDC42EP5",2.19584090166497e-07,1.9793542554677e-06,2.78209930536545e-07,2.36928309758177e-07,7.0928510080016e-06,9.8259084838466e-07
"CDC42SE1",8.93707246977645e-05,1.81740708911125e-05,6.92742727035996e-05,3.71977446320338e-05,4.4061650201222e-05,9.96347120262045e-05
"CDC42SE2",0.000106937451911084,0.000417643747903684,0.000270141842550985,0.000207312271038405,0.000254267961892906,5.79728600546949e-05
"CDC45",2.19584090166497e-07,5.39823887854826e-07,1.08501872909252e-05,4.97549450492171e-06,2.36428366933387e-06,1.96518169676932e-07
"CDC5L",0.00066643771365532,0.0004194431608632,0.000582293384612988,0.000661266912535071,0.000994933555031497,0.000585034591128227
"CDC6",2.19584090166497e-07,4.49853239879022e-06,5.28598868019435e-06,1.65849816830724e-06,2.79415342739457e-06,2.94777254515398e-06
"CDC7",2.19584090166497e-07,3.41888462308057e-06,1.25194468741445e-05,2.36928309758177e-07,2.14934879030351e-07,1.37562718773852e-06
"CDC73",2.85459317216447e-06,1.78141882992093e-05,7.26127918700381e-05,5.14134432175244e-05,3.67538643141901e-05,8.94157672030041e-05
"CDCA2",3.73292953283046e-06,8.99706479758044e-07,2.78209930536545e-07,7.34477760250348e-06,3.22402318545527e-06,5.89554509030796e-07
"CDCA3",2.34954976478152e-05,5.39823887854826e-07,2.78209930536545e-07,2.36928309758177e-07,2.14934879030351e-07,9.8259084838466e-07
"CDCA4",1.60296385821543e-05,5.39823887854826e-07,8.62450784663288e-06,2.36928309758177e-07,2.14934879030351e-07,9.8259084838466e-07
"CDCA5",6.58752270499492e-07,1.79941295951609e-07,6.95524826341361e-06,3.55392464637265e-06,1.93441391127316e-06,1.96518169676932e-07
"CDCA7",3.29376135249746e-06,2.33923684737091e-06,5.28598868019435e-06,2.36928309758177e-07,3.65389294351597e-06,5.89554509030796e-07
"CDCA7L",4.80889157464629e-05,1.79941295951609e-07,4.72956881912126e-06,2.36928309758177e-07,2.14934879030351e-07,8.05724495675421e-06
"CDCA8",1.53708863116548e-06,1.79941295951609e-07,8.34629791609634e-07,6.87092098298713e-06,1.50454415321246e-06,1.96518169676932e-07
"CDCP1",1.97625681149848e-06,4.49853239879022e-06,4.64610583996029e-05,2.60621140733994e-06,6.44804637091054e-07,1.96518169676932e-07
"CDH1",1.25162931394904e-05,1.38554797882739e-05,1.94746951375581e-06,7.1078492927453e-07,6.44804637091054e-07,2.16169986644625e-06
"CDH10",2.19584090166497e-07,7.3595990044208e-05,1.69708057627292e-05,1.30310570366997e-05,5.80324173381949e-06,1.96518169676932e-07
"CDH11",0.000131530870009732,0.000110304014418336,8.06808798555979e-06,4.38317373052627e-05,1.93441391127316e-06,4.9129542419233e-06
"CDH12",1.38337976804893e-05,1.2415949420661e-05,7.5116681244867e-06,5.92320774395442e-06,1.50454415321246e-06,1.96518169676932e-07
"CDH13",6.36793861482843e-06,2.33923684737091e-06,1.14066071519983e-05,1.18464154879088e-06,1.05318090724872e-05,6.87813593869262e-06
"CDH15",0.000101228265566755,1.09764190530481e-05,4.20096995110182e-05,4.90441601199426e-05,6.42655288300751e-05,1.37562718773852e-06
"CDH16",1.09792045083249e-06,8.99706479758044e-07,8.34629791609634e-07,5.44935112443807e-06,2.36428366933387e-06,5.30599058127716e-06
"CDH17",6.58752270499492e-07,1.9793542554677e-06,2.78209930536545e-07,3.55392464637265e-06,2.14934879030351e-07,1.96518169676932e-07
"CDH18",2.21779931068162e-05,4.76844434271763e-05,1.08501872909252e-05,3.95670277296155e-05,6.44804637091054e-07,3.55697887115247e-05
"CDH19",2.19584090166497e-07,5.39823887854826e-07,2.78209930536545e-07,9.71406070008525e-06,4.01928223786757e-05,5.89554509030796e-07
"CDH2",0.000115281647337411,0.000183720063166593,9.09746472854501e-05,8.74265463007672e-05,0.000252978352618724,9.5311312293312e-05
"CDH20",3.71097112381381e-05,2.03333664425318e-05,9.18092770770597e-06,8.76634746105254e-06,1.31110276208514e-05,4.57887335347252e-05
"CDH22",1.77863113034863e-05,5.704139081666e-05,7.03871124257458e-05,4.62010204028445e-05,0.000107252504636145,1.00224266535235e-05
"CDH23",7.09256611237787e-05,1.09764190530481e-05,9.59824260351079e-05,2.36928309758177e-07,2.14934879030351e-07,1.55249354044776e-05
"CDH24",1.91038158444853e-05,5.57818017449987e-06,1.53015461795099e-05,1.82434798513796e-05,1.01019393144265e-05,5.69902692063103e-06
"CDH26",1.47121340411553e-05,1.2415949420661e-05,4.72956881912126e-06,1.96650497099287e-05,2.51473808465511e-05,5.89554509030796e-07
"CDH3",2.74480112708122e-05,8.99706479758044e-07,1.14066071519983e-05,9.71406070008525e-06,2.79415342739457e-06,5.89554509030796e-07
"CDH4",2.21779931068162e-05,1.61947166356448e-06,4.59046385385299e-05,3.43546049149356e-05,1.99889437498227e-05,5.30599058127716e-06
"CDH5",3.62313748774721e-05,1.61947166356448e-06,4.81303179828222e-05,1.39787702757324e-05,4.94350221769808e-06,1.78831534406008e-05
"CDH6",4.32580657628e-05,8.45724090972561e-06,7.98462500639883e-05,1.82434798513796e-05,2.14934879030351e-07,2.55473620580012e-06
"CDH7",1.82254794838193e-05,3.05900203117735e-06,1.08501872909252e-05,2.36928309758177e-07,2.14934879030351e-07,6.87813593869262e-06
"CDH8",2.08604885658173e-05,8.1873289657982e-05,3.06030923590199e-06,4.50163788540536e-06,4.08376270157668e-06,7.66420861740035e-06
"CDH9",3.29376135249746e-06,8.99706479758044e-07,4.17314895804817e-06,9.24020408056889e-06,1.50454415321246e-06,3.34080888450784e-06
"CDHR1",1.60296385821543e-05,8.99706479758044e-07,2.78209930536545e-07,4.02778126588901e-06,1.07467439515176e-06,4.9129542419233e-06
"CDHR2",3.71097112381381e-05,7.01771054211274e-06,1.14066071519983e-05,6.87092098298713e-06,3.24551667335831e-05,2.16169986644625e-06
"CDHR3",6.08247929761198e-05,1.13363016449514e-05,1.36322865962907e-05,4.66748770223608e-05,2.14934879030351e-07,2.18135168341394e-05
"CDHR5",9.63974155830924e-05,5.39823887854826e-07,1.19630270130714e-05,3.05637519588048e-05,1.91292042337013e-05,8.84331763546194e-06
"CDIN1",5.92877043449543e-06,1.67345405234996e-05,2.30914242345332e-05,7.1078492927453e-07,6.44804637091054e-07,1.96518169676932e-07
"CDIP1",0.000245714596896311,2.50118401372736e-05,0.000119352060200178,0.000160874322325802,0.000151958959474458,1.74901171012469e-05
"CDIPT",0.00025142378324064,0.000121100492175433,0.000161639969641732,5.66258660322042e-05,1.56902461692157e-05,9.5311312293312e-05
"CDK10",9.02490610584304e-05,1.96136012587254e-05,2.78209930536545e-07,4.71487336418772e-05,9.26369328620814e-05,2.69229892457397e-05
"CDK11A",5.37981020907919e-05,3.05900203117735e-06,1.02937674298521e-05,5.47304395541388e-05,3.50343852819473e-05,3.59628250508786e-05
"CDK11B",2.19584090166497e-07,5.63216256328535e-05,1.39104965268272e-06,0.00031961628986378,0.000133904429635909,2.18135168341394e-05
"CDK12",7.61956792877746e-05,8.65517633527238e-05,0.000105997983534423,0.000257067216087622,0.000112840811490934,0.000122430819708729
"CDK13",0.000526343064129094,0.000190557832412754,0.000302414194493224,0.000545172040753565,2.29980320562476e-05,0.000425854873689912
"CDK14",3.29376135249746e-06,0.00018228053279898,0.000165534908669244,5.75735792712369e-05,0.000631263739712142,4.89330242495561e-05
"CDK15",1.99821522051513e-05,8.99706479758044e-07,3.61672909697508e-06,1.65849816830724e-06,1.01019393144265e-05,6.87813593869262e-06
"CDK16",8.14656974517706e-05,9.53688868543526e-06,2.78209930536545e-07,8.79004029202836e-05,4.44915199592827e-05,7.09430592533724e-05
"CDK17",3.73292953283046e-06,9.77081237017236e-05,3.14377221506295e-05,0.000277443050726825,4.19123014109185e-05,0.000110639729528113
"CDK18",6.12639611564528e-05,1.31357146044674e-05,6.95524826341361e-06,5.44935112443807e-06,3.93330828625543e-05,1.76866352709239e-06
"CDK19",5.86289520744548e-05,2.21327794020479e-05,1.39104965268272e-06,1.91911930904123e-05,0.000153248568748641,0.000151515508820915
"CDK2",2.19584090166497e-07,8.45724090972561e-06,1.53015461795099e-05,7.1078492927453e-07,7.952590524123e-06,1.96518169676932e-07
"CDK20",1.03204522378254e-05,1.79941295951609e-07,4.72956881912126e-06,2.13235478782359e-06,3.33149062497045e-05,1.19876083502929e-05
"CDK2AP1",1.73471431231533e-05,9.12302370474656e-05,0.000228966772831576,0.000863129832449038,0.000339382173988925,0.000636522351583583
"CDK2AP2",7.24627497549442e-06,6.29794535830631e-06,8.62450784663288e-06,7.1078492927453e-07,8.81233004024441e-06,2.94777254515398e-06
"CDK3",0.000117916656419409,1.27758320125642e-05,3.4219821455995e-05,1.65849816830724e-06,1.78395949595192e-05,4.77539152314945e-05
"CDK4",1.53708863116548e-06,1.42153623801771e-05,2.97684625674103e-05,1.18464154879088e-06,4.51363245963738e-06,7.27117227804648e-06
"CDK5",8.5637795164934e-06,5.57818017449987e-06,2.78209930536545e-07,2.36928309758177e-07,2.79415342739457e-06,9.8259084838466e-07
"CDK5R1",0.000149975933583718,0.000186599123901818,1.39104965268272e-06,0.000162295892184351,0.000163135573184037,0.000301262354114737
"CDK5R2",9.20057337797624e-05,0.000152770160262916,1.94746951375581e-06,7.1078492927453e-07,0.000161416094151794,8.58784401488193e-05
"CDK5RAP1",9.88128405749238e-06,1.27758320125642e-05,2.36478440956063e-05,1.65849816830724e-06,2.36428366933387e-06,6.87813593869262e-06
"CDK5RAP2",9.46407428617604e-05,4.01269089972088e-05,1.39104965268272e-06,1.16094871781507e-05,4.87902175398898e-05,1.70970807618931e-05
"CDK5RAP3",3.00830203528101e-05,1.79941295951609e-07,1.94746951375581e-06,2.36928309758177e-07,2.55772506046118e-05,5.30599058127716e-06
"CDK6",6.34598020581178e-05,4.5525147875757e-05,7.8176990480769e-05,1.65849816830724e-06,2.3857771572369e-05,0.000105137220777159
"CDK7",2.19584090166497e-07,8.99706479758044e-07,5.84240854126744e-06,1.0661773939118e-05,1.74097252014585e-05,9.8259084838466e-07
"CDK8",3.05221885331431e-05,2.46519575453704e-05,2.78209930536545e-07,5.0939586598008e-05,1.50454415321246e-06,9.2363539748158e-06
"CDK9",3.00830203528101e-05,1.79941295951609e-07,4.86867378438953e-05,1.2083343797667e-05,6.08265707655894e-05,0.000143654782033837
"CDKAL1",2.19584090166497e-07,1.79941295951609e-07,8.34629791609634e-07,3.53023181539683e-05,2.14934879030351e-07,9.62939031416967e-06
"CDKL1",5.73114475334558e-05,7.37759313401596e-06,2.78209930536545e-07,3.0800680268563e-06,2.85863389110367e-05,6.97639502353108e-05
"CDKL2",1.09792045083249e-06,1.25958907166126e-06,1.08501872909252e-05,3.38807482954193e-05,5.37337197575878e-06,7.66420861740035e-06
"CDKL3",3.31571976151411e-05,1.79941295951609e-07,0.000124916258810909,3.24591784368702e-05,1.39707671369728e-05,4.3430515498602e-05
"CDKL5",6.58752270499492e-07,2.69911943927413e-06,2.86556228452641e-05,1.30310570366997e-05,4.57811292334648e-05,5.2077314964387e-05
"CDKN1A",2.12996567461503e-05,7.01771054211274e-06,1.25194468741445e-05,3.95670277296155e-05,1.07467439515176e-06,4.12688156321557e-06
"CDKN1B",2.85459317216447e-06,1.79941295951609e-07,0.00018111466477929,6.61029984225313e-05,5.00798268140719e-05,0.000105137220777159
"CDKN1C",5.81897838941218e-05,3.11298441996283e-05,0.000130480457421639,8.74265463007672e-05,1.91292042337013e-05,4.12688156321557e-06
"CDKN2A",3.09613567134761e-05,7.37759313401596e-06,1.36322865962907e-05,2.60621140733994e-06,6.44804637091054e-07,7.66420861740035e-06
"CDKN2AIP",7.24627497549442e-06,3.41888462308057e-06,1.53015461795099e-05,4.97549450492171e-06,1.50454415321246e-06,1.96518169676932e-07
"CDKN2AIPNL",1.82254794838193e-05,3.76077308538862e-05,1.53015461795099e-05,1.65849816830724e-06,3.9762952620615e-05,4.51991790256944e-06
"CDKN2B",2.61305067298132e-05,5.39823887854826e-07,2.78209930536545e-07,3.0800680268563e-06,1.09616788305479e-05,6.87813593869262e-06
"CDKN2B-AS1",2.85459317216447e-06,1.25958907166126e-06,1.94746951375581e-06,1.65849816830724e-06,6.44804637091054e-07,1.96518169676932e-07
"CDKN2C",0.00010781578827175,3.32891397510476e-05,1.94746951375581e-06,5.52042961736552e-05,2.34279018143083e-05,1.31667173683544e-05
"CDKN2D",3.62313748774721e-05,1.2415949420661e-05,2.14221646513139e-05,3.0800680268563e-06,2.14934879030351e-07,2.55473620580012e-06
"CDKN3",8.12461133616041e-06,5.39823887854826e-07,5.28598868019435e-06,7.81863422201983e-06,4.94350221769808e-06,1.96518169676932e-07
"CDNF",1.97625681149848e-06,5.39823887854826e-07,3.06030923590199e-06,2.36928309758177e-07,3.65389294351597e-06,1.96518169676932e-07
"CDO1",2.48130021888142e-05,0.000160327694692883,0.000292955056854981,4.97549450492171e-06,2.51473808465511e-05,1.96518169676932e-07
"CDON",4.17209771316345e-06,1.25958907166126e-06,2.78209930536545e-07,3.24591784368702e-05,2.14934879030351e-07,5.30599058127716e-06
"CDPF1",1.55904704018213e-05,1.79941295951609e-07,3.14377221506295e-05,7.81863422201983e-06,1.01019393144265e-05,2.94777254515398e-06
"CDR2",2.19584090166497e-07,1.9793542554677e-06,1.08501872909252e-05,2.15604761879941e-05,7.0928510080016e-06,1.76866352709239e-06
"CDR2-DT",6.58752270499492e-07,1.79941295951609e-07,3.06030923590199e-06,8.76634746105254e-06,6.23311149188019e-06,1.96518169676932e-07
"CDR2L",2.52521703691472e-05,1.61947166356448e-06,2.78209930536545e-07,1.63480533733142e-05,1.65499856853371e-05,5.89554509030796e-07
"CDRT15L2",9.44211587715939e-06,1.79941295951609e-07,3.61672909697508e-06,7.1078492927453e-07,4.08376270157668e-06,1.12015356715851e-05
"CDRT4",2.87655158118112e-05,1.565489274779e-05,7.5116681244867e-06,3.43546049149356e-05,2.14934879030351e-07,1.98483351373701e-05
"CDS1",1.53708863116548e-06,4.15664393648216e-05,0.00010544156367335,1.8717336470896e-05,2.21382925401262e-05,1.12015356715851e-05
"CDS2",0.00015612428810838,0.000190557832412754,9.73734756877906e-06,1.0661773939118e-05,0.000181190103022586,0.000131077619174514
"CDSN",2.85459317216447e-06,1.79941295951609e-07,2.78209930536545e-07,7.1078492927453e-07,1.69798554433978e-05,1.96518169676932e-07
"CDT1",9.44211587715939e-06,1.79941295951609e-07,2.1978584512387e-05,2.36928309758177e-07,6.23311149188019e-06,1.96518169676932e-07
"CDV3",0.000281726387683616,0.000263613998569107,2.78209930536545e-07,0.000370792804771547,0.000148090131651912,0.000193570397131778
"CDX1",9.88128405749238e-06,1.79941295951609e-07,1.94746951375581e-06,4.97549450492171e-06,9.67206955636581e-06,1.96518169676932e-07
"CDX4",6.80710679516142e-06,1.9793542554677e-06,2.03093249291678e-05,1.18464154879088e-06,1.225128810473e-05,1.39527900470622e-05
"CDYL",6.34598020581178e-05,6.06402167356921e-05,4.72956881912126e-06,9.83252485496434e-05,1.48305066530942e-05,3.04603162999245e-05
"CDYL2",0.000111329133714414,5.39823887854826e-07,2.08657447902408e-05,2.25081894270268e-05,2.14934879030351e-07,2.22065531734933e-05
"CEACAM1",3.79880475988041e-05,1.09764190530481e-05,4.47917988163837e-05,4.02778126588901e-06,2.51473808465511e-05,1.70970807618931e-05
"CEACAM19",1.20771249591574e-05,1.9793542554677e-06,2.78209930536545e-07,1.8717336470896e-05,1.50454415321246e-06,1.76866352709239e-06
"CEACAM21",1.09792045083249e-06,1.61947166356448e-06,8.62450784663288e-06,9.71406070008525e-06,3.22402318545527e-06,9.8259084838466e-07
"CEACAM3",2.96438521724772e-05,8.45724090972561e-06,1.86400653459485e-05,6.87092098298713e-06,2.47175110884904e-05,4.51991790256944e-06
"CEACAM4",3.29376135249746e-06,8.99706479758044e-07,2.78209930536545e-07,2.60621140733994e-06,1.07467439515176e-06,5.89554509030796e-07
"CEACAM8",6.58752270499492e-07,1.25958907166126e-06,5.28598868019435e-06,2.36928309758177e-07,6.44804637091054e-07,1.96518169676932e-07
"CEBPA",1.47121340411553e-05,8.99706479758044e-07,9.73734756877906e-06,4.02778126588901e-06,1.07467439515176e-06,1.1594572010939e-05
"CEBPA-DT",3.9744720320136e-05,5.21829758259665e-06,6.59357535371611e-05,2.36928309758177e-07,6.23311149188019e-06,4.9129542419233e-06
"CEBPB",1.97625681149848e-06,1.79941295951609e-07,2.8099202984191e-05,0.000149975620076926,2.14934879030351e-07,1.47388627257699e-05
"CEBPD",4.5893074844798e-05,5.99204515518857e-05,7.53948911754036e-05,5.94690057493024e-05,2.79415342739457e-06,1.94552987980163e-05
"CEBPG",2.19584090166497e-07,6.92773989413694e-05,4.20096995110182e-05,6.7050711661564e-05,4.66408687495863e-05,9.2363539748158e-06
"CEBPZ",4.61126589349645e-06,6.29794535830631e-06,1.08501872909252e-05,9.31128257349635e-05,5.1369436088254e-05,5.24703513037408e-05
"CEBPZOS",2.85459317216447e-06,0.000112823192561659,0.000212274176999383,4.24101674467136e-05,4.14824316528578e-05,0.000146799072748668
"CECR2",3.66705430578051e-05,3.05900203117735e-06,2.92120427063372e-05,5.92320774395442e-06,1.31110276208514e-05,5.12912422856793e-05
"CECR3",2.41542499183147e-06,1.79941295951609e-07,2.5038893748289e-06,3.55392464637265e-06,2.14934879030351e-07,1.37562718773852e-06
"CEL",1.53708863116548e-06,5.39823887854826e-07,4.17314895804817e-06,1.18464154879088e-06,1.09616788305479e-05,1.96518169676932e-07
"CELA1",1.51513022214883e-05,1.79941295951609e-07,2.03093249291678e-05,6.87092098298713e-06,1.05318090724872e-05,2.16169986644625e-06
"CELA2B",1.33946295001563e-05,1.9793542554677e-06,2.86556228452641e-05,1.18464154879088e-06,3.50343852819473e-05,9.8259084838466e-07
"CELA3A",1.25162931394904e-05,1.02566538692417e-05,2.78209930536545e-07,2.36928309758177e-07,1.39707671369728e-05,5.89554509030796e-07
"CELA3B",6.58752270499492e-07,5.39823887854826e-07,2.64299434009717e-05,1.18464154879088e-06,6.44804637091054e-07,7.66420861740035e-06
"CELF1",4.61126589349645e-06,7.01771054211274e-06,0.000151624412142417,1.44526268952488e-05,0.000774410369146356,0.000171167325788608
"CELF2",0.00030719814214293,0.000407207152738491,0.000214499856443676,0.000315351580288133,0.000199244632861136,0.000266675156251597
"CELF2-AS1",7.24627497549442e-06,1.79941295951609e-07,2.78209930536545e-07,7.1078492927453e-07,2.14934879030351e-07,3.73384522386171e-06
"CELF3",5.46764384514579e-05,4.66047956514667e-05,3.97840200667259e-05,0.000125808932481592,8.27499284266853e-05,4.02862247837711e-05
"CELF4",6.43381384187838e-05,0.00011966096180782,2.5038893748289e-06,0.000145237053881762,8.14603191525032e-05,2.94777254515398e-06
"CELF5",0.000201797778863011,0.000401449031268039,2.5038893748289e-06,3.57761747734847e-05,0.000520787211890541,0.000426640946368619
"CELF6",7.68544315582741e-06,4.49853239879022e-06,6.39882840234052e-06,2.34559026660595e-05,9.24219979830511e-06,5.89554509030796e-07
"CELSR1",8.5637795164934e-06,1.79941295951609e-07,7.5116681244867e-06,1.68219099928306e-05,2.08486832659441e-05,9.62939031416967e-06
"CELSR2",2.41542499183147e-06,2.21327794020479e-05,6.03715549264302e-05,4.90441601199426e-05,0.000285648454231337,7.05500229140186e-05
