"","CDSeq_estimated_cell_type_1","CDSeq_estimated_cell_type_2","CDSeq_estimated_cell_type_3","CDSeq_estimated_cell_type_4","CDSeq_estimated_cell_type_5","CDSeq_estimated_cell_type_6"
"PCCB",2.01278411033965e-05,5.47308057500497e-06,1.86933766695977e-05,2.12486199021374e-07,1.54495783147953e-06,5.34926415522281e-07
"PCDH1",8.22701078109703e-05,4.84758565214726e-06,1.82078344184393e-05,2.4435912887458e-05,2.42779087803926e-06,1.94356597639762e-05
"PCDH10",0.000140113223991605,8.20962086250746e-05,9.95361614874684e-06,3.37853056443984e-05,1.47874535298755e-05,2.69246295812881e-05
"PCDH10-DT",2.14957526346953e-06,1.40736357642985e-06,2.42771125579191e-07,2.33734818923511e-06,1.54495783147953e-06,3.38786729830778e-06
"PCDH11X",1.58286905764575e-05,3.59659580643184e-06,1.09247006510636e-05,3.1872929853206e-06,6.2460438044101e-05,1.78308805174094e-07
"PCDH12",1.50470268442867e-05,9.85154503500895e-06,1.57801231626474e-05,1.06243099510687e-06,5.07629001771846e-06,1.40863956087534e-05
"PCDH15",7.6212213886647e-06,4.69121192143283e-07,7.28313376737574e-07,6.58707216966258e-06,6.40053958755806e-06,1.78308805174094e-07
"PCDH17",6.46826738371286e-05,8.45981883165054e-05,9.68656791060973e-05,1.38116029363893e-05,0.000186939897609023,8.25569767956053e-05
"PCDH18",1.75874339738416e-06,1.72011103785871e-06,4.83114539902591e-05,4.88718257749159e-06,9.04903872723725e-06,5.36709503574022e-05
"PCDH19",9.77079665213423e-07,2.7052655413596e-05,1.82078344184393e-05,1.48740339314961e-06,9.04903872723725e-06,5.17095535004871e-06
"PCDH20",9.77079665213423e-07,1.57937468021572e-05,6.33632637761689e-05,2.4435912887458e-05,3.310623924599e-06,1.60477924656684e-06
"PCDH7",0.000140894887723776,0.000126506348147972,2.01500034230729e-05,1.84862993148595e-05,2.20708261639933e-07,6.95404340178965e-06
"PCDH8",1.81736817729697e-05,0.000204380466043757,0.000142992192966144,0.000116654923262734,6.37846876139406e-05,3.38786729830778e-06
"PCDH9",0.000664609588278171,0.000871783548732935,0.00103638993509757,0.000799585566917429,0.000603195679061937,1.78308805174094e-07
"PCDHA10",6.4487257904086e-06,3.92498064093214e-05,3.15602463252949e-06,6.01335943230487e-05,9.04903872723725e-06,1.78308805174094e-07
"PCDHA2",5.86247799128054e-07,1.40736357642985e-06,1.21385562789596e-06,4.46221017944884e-06,1.10354130819966e-06,6.59742579144146e-06
"PCDHA3",5.86247799128054e-07,3.28384834500298e-06,1.69939787905434e-06,2.76232058727786e-06,6.40053958755806e-06,1.60477924656684e-06
"PCDHA5",3.38069564163845e-05,7.66231280500696e-06,1.21385562789596e-06,6.37458597064121e-07,2.20708261639933e-07,3.74448490865597e-06
"PCDHA6",5.86247799128054e-07,4.69121192143283e-07,2.42771125579191e-07,4.88718257749159e-06,6.62124784919799e-07,1.78308805174094e-07
"PCDHB1",2.93123899564027e-06,1.56373730714428e-07,2.18494013021272e-06,2.33734818923511e-06,2.20708261639933e-07,1.78308805174094e-07
"PCDHB10",2.5404071295549e-06,2.03285849928756e-06,2.6704823813711e-06,7.43701696574807e-06,2.20708261639933e-07,1.78308805174094e-07
"PCDHB11",5.86247799128054e-07,1.56373730714428e-07,3.64156688368787e-06,5.31215497553434e-06,4.19345697115873e-06,8.91544025870468e-07
"PCDHB12",2.93123899564027e-06,2.97110088357413e-06,4.12710913484625e-06,2.35859680913725e-05,1.92016187626742e-05,1.60477924656684e-06
"PCDHB13",7.79709572840312e-05,1.92339688778746e-05,4.12710913484625e-06,9.56187895596181e-06,5.51770654099833e-06,1.78308805174094e-07
"PCDHB14",1.15295400495184e-05,4.69121192143283e-07,1.67512076649642e-05,1.21117133442183e-05,3.310623924599e-06,3.38786729830778e-06
"PCDHB15",4.24052574702626e-05,5.23851997893333e-05,7.28313376737574e-07,4.0372377814061e-06,1.10354130819966e-06,2.65680119709399e-05
"PCDHB16",2.93123899564027e-06,1.56373730714428e-07,6.55482039063816e-06,4.46221017944884e-06,2.20708261639933e-07,8.91544025870468e-07
"PCDHB17P",5.27623019215249e-06,2.65835342214527e-06,1.21385562789596e-06,5.31215497553434e-06,2.20708261639933e-07,1.78308805174094e-07
"PCDHB2",6.83955765649396e-06,2.03285849928756e-06,2.88897639439238e-05,1.12617685481328e-05,5.76048562880225e-05,2.6746320776114e-06
"PCDHB3",4.49456645998175e-06,2.03285849928756e-06,1.72367499161226e-05,3.1872929853206e-06,4.63487349443859e-06,8.91544025870468e-07
"PCDHB4",4.49456645998175e-06,2.4863423183594e-05,2.42771125579191e-07,2.57108300815862e-05,6.84195611083792e-06,2.31801446726322e-06
"PCDHB5",4.10373459389638e-06,1.20407772650109e-05,2.42771125579191e-07,1.12617685481328e-05,1.12561213436366e-05,2.01488949846726e-05
"PCDHB6",1.38745312460306e-05,1.09461611500099e-06,2.42771125579191e-07,5.73712737357709e-06,1.83187857161144e-05,8.73713145353059e-06
"PCDHB7",1.95415933042685e-07,5.78582803643383e-06,2.42771125579191e-07,3.1872929853206e-06,1.10354130819966e-06,1.78308805174094e-07
"PCDHB9",9.75125505882997e-05,7.30265322436378e-05,1.69939787905434e-06,1.72113821207313e-05,3.288553098435e-05,3.33437465675555e-05
"PCDHGA1",6.74184968997262e-05,1.09461611500099e-06,2.18494013021272e-06,4.88718257749159e-06,0.000149419493130235,1.72959541018871e-05
"PCDHGA10",2.14957526346953e-06,1.56373730714428e-07,1.21385562789596e-06,4.0372377814061e-06,2.20708261639933e-07,3.38786729830778e-06
"PCDHGA11",5.022189479197e-05,1.56373730714428e-07,9.95361614874684e-06,2.82606644698427e-05,1.03732882970769e-05,1.05202195052715e-05
"PCDHGA3",2.87261421572747e-05,1.56373730714428e-07,7.04036264179655e-06,9.13690655791906e-06,1.92016187626742e-05,1.24816163621866e-06
"PCDHGA4",3.71290272781101e-06,1.56373730714428e-07,2.6704823813711e-06,2.12486199021374e-07,2.42779087803926e-06,8.91544025870468e-07
"PCDHGA9",2.1691168567738e-05,4.22209072928955e-06,1.69939787905434e-06,2.12486199021374e-07,1.10354130819966e-06,4.10110251900415e-06
"PCDHGB5",3.14619652198722e-05,2.67399079521672e-05,3.64156688368787e-06,3.88849744209114e-05,2.42779087803926e-06,2.05055125950208e-05
"PCDHGB6",5.86247799128054e-07,3.59659580643184e-06,6.55482039063816e-06,1.06243099510687e-06,1.10354130819966e-06,2.31801446726322e-06
"PCDHGB7",1.75874339738416e-06,1.56373730714428e-07,2.18494013021272e-06,1.91237579119236e-06,4.08310284033876e-05,3.38786729830778e-06
"PCDHGC3",0.000338655811962973,7.81868653572139e-07,6.55482039063816e-06,0.000196974706492813,0.00120881914900191,0.000143181970554797
"PCED1A",7.01543199623238e-05,9.22605011215124e-06,1.69939787905434e-06,1.12617685481328e-05,7.28337263411779e-06,5.34926415522281e-07
"PCED1B",1.95415933042685e-07,1.56373730714428e-07,4.61265138600463e-06,2.12486199021374e-07,8.16620568067752e-06,5.34926415522281e-07
"PCED1B-AS1",7.6212213886647e-06,1.56373730714428e-07,3.64156688368787e-06,3.61226538336335e-06,6.84195611083792e-06,8.02389623283421e-06
"PCF11",0.000174506428207117,0.00010805424792367,5.70512145111099e-05,0.000244571615073601,3.64168631705889e-05,9.43253579370955e-05
"PCGF1",6.83955765649396e-06,7.81868653572139e-07,2.42771125579191e-07,4.46221017944884e-06,1.21389543901963e-05,3.74448490865597e-06
"PCGF2",2.24728322999087e-05,0.000247539615720939,0.000711076626821451,0.000970849443328656,0.000254035209147563,1.96139685691503e-06
"PCGF3",3.92786025415796e-05,1.20407772650109e-05,1.5294580911489e-05,9.71061929527677e-05,0.000118520336500644,2.33584534778063e-05
"PCGF3-AS1",3.32207086172564e-06,7.66231280500696e-06,2.42771125579191e-07,2.82606644698427e-05,2.20708261639933e-07,1.55128660501461e-05
"PCGF5",0.000421512167573071,0.000216264869578054,0.000556674190953085,4.01598916150396e-05,0.000253152376101003,0.000200597405820855
"PCGF6",9.77079665213423e-07,4.53483819071841e-06,5.09819363716302e-06,4.46221017944884e-06,5.07629001771846e-06,3.74448490865597e-06
"PCID2",2.71628146929332e-05,1.56373730714428e-07,1.23813274045388e-05,6.94829870799892e-05,5.51770654099833e-06,5.34926415522281e-07
"PCIF1",2.13003367016526e-05,8.91330265072238e-06,6.06927813947978e-06,9.13690655791906e-06,1.69945361462748e-05,8.73713145353059e-06
"PCK2",4.88539832606712e-06,4.53483819071841e-06,7.28313376737574e-07,2.4435912887458e-05,2.84713657515514e-05,5.34926415522281e-07
"PCLAF",1.75874339738416e-06,5.47308057500497e-06,1.38379541580139e-05,7.86198936379082e-06,2.20708261639933e-07,1.5156248439798e-05
"PCLO",1.95415933042685e-07,0.000129008327839403,0.000113859657896641,3.12354712561419e-05,1.52288700531554e-05,1.78308805174094e-07
"PCM1",3.32207086172564e-06,0.000229087515496637,0.000648927218673178,0.000484681019967753,0.000613789675620654,9.80698428457515e-06
"PCMT1",0.000429719636760864,0.000731672686012808,0.000689712767770482,2.23110508972442e-05,0.000488427383009172,3.6196687450341e-05
"PCMTD1",0.00118676096136822,0.000342302096533882,0.000390618741056919,2.12486199021374e-07,0.000299059694522109,0.000171711379382652
"PCMTD2",5.86247799128054e-07,0.000123066126072255,7.52590489295493e-06,0.000173176252202419,7.2613018079538e-05,2.44283063088508e-05
"PCNA",1.95415933042685e-07,1.56373730714428e-07,2.42771125579191e-07,1.06243099510687e-06,4.19345697115873e-06,4.81433773970053e-06
"PCNP",0.000180368906198398,0.000330417692999586,0.000132310263440659,7.11828766721601e-05,0.000246089711728525,0.000169215056110215
"PCNT",3.9669434407665e-05,2.97110088357413e-06,1.28668696556971e-05,8.01072970310578e-05,2.22915344256332e-05,3.44135993986001e-05
"PCNX1",0.000133469082268154,7.61540068579263e-05,5.4623503255318e-05,1.06243099510687e-06,5.51770654099833e-06,3.26305113468591e-05
"PCNX2",3.92786025415796e-05,5.64509167879084e-05,0.000167754847775221,0.000205899126851711,2.93541987981111e-05,6.95404340178965e-06
"PCNX3",5.86247799128054e-07,3.28384834500298e-06,5.5837358883214e-06,9.56187895596181e-06,1.9863743547594e-06,6.24080818109328e-06
"PCNX4",4.88539832606712e-06,5.70764117107661e-05,0.000113859657896641,5.73712737357709e-06,3.288553098435e-05,1.60477924656684e-06
"PCOLCE",5.27623019215249e-06,2.34560596071642e-06,7.28313376737574e-07,4.46221017944884e-06,2.20708261639933e-07,3.03124968795959e-06
"PCOLCE-AS1",4.10373459389638e-06,2.03285849928756e-06,8.01144714411331e-06,9.13690655791906e-06,1.03732882970769e-05,1.78308805174094e-07
"PCOLCE2",2.93123899564027e-06,1.09461611500099e-06,8.98253164643008e-06,2.33734818923511e-06,6.62124784919799e-07,1.78308805174094e-07
"PCOTH",4.10373459389638e-06,7.81868653572139e-07,1.7722292167281e-05,6.37458597064121e-07,1.10354130819966e-06,1.24816163621866e-06
"PCP4",7.6212213886647e-06,6.77098253993472e-05,2.42771125579191e-07,9.1581551778212e-05,3.42097805541896e-05,1.80091893225835e-05
"PCP4L1",1.75874339738416e-06,2.29869384150209e-05,7.28313376737574e-07,1.4236575334432e-05,5.51770654099833e-06,5.34926415522281e-07
"PCSK1",2.4817823496421e-05,1.09461611500099e-06,2.42771125579191e-07,4.88718257749159e-06,3.75204044787886e-06,1.60477924656684e-06
"PCSK1N",4.49456645998175e-06,1.23535247264398e-05,4.12710913484625e-06,2.61358024796289e-05,5.07629001771846e-06,9.80698428457515e-06
"PCSK2",5.86247799128054e-07,1.57937468021572e-05,2.64620526881318e-05,3.29353608483129e-05,3.310623924599e-06,5.34926415522281e-07
"PCSK4",1.93461773712258e-05,1.40736357642985e-06,1.21385562789596e-06,4.0372377814061e-06,1.9863743547594e-06,7.66727862248602e-06
"PCSK5",2.5404071295549e-06,7.81868653572139e-07,2.69475949392902e-05,1.48740339314961e-06,6.99645189398588e-05,5.34926415522281e-07
"PCSK6",0.000132296586669898,3.67478267178905e-05,6.4819890529644e-05,1.80613269168168e-05,3.310623924599e-06,2.83511000226809e-05
"PCSK7",1.36791153129879e-06,7.92814814722149e-05,2.88897639439238e-05,1.08367961500901e-05,2.6264283135152e-05,0.000105023886247541
"PCSK9",6.5073505703214e-05,7.97506026643582e-06,3.56873554601411e-05,1.04118237520473e-05,1.43460370065956e-05,5.34926415522281e-07
"PCTP",9.77079665213423e-07,1.56373730714428e-07,1.21385562789596e-06,2.12486199021374e-07,1.54495783147953e-06,3.38786729830778e-06
"PCYOX1",0.000115099984562141,0.000163410548596577,1.21385562789596e-06,1.21117133442183e-05,0.000120286002593763,8.14871239645608e-05
"PCYOX1L",3.71290272781101e-06,3.59659580643184e-06,2.18494013021272e-06,2.31609956933297e-05,4.63487349443859e-06,1.60477924656684e-06
"PCYT1A",1.36791153129879e-06,4.64429980221851e-05,9.54090523526222e-05,2.12486199021374e-07,1.3021787436756e-05,6.18731553954105e-05
"PCYT1B",7.23038952257933e-06,1.76702315707303e-05,5.31668765018429e-05,1.04118237520473e-05,2.00844518092339e-05,4.04760987745192e-05
"PCYT2",7.05451518284092e-05,5.78582803643383e-06,1.69939787905434e-06,7.01204456770533e-06,2.86920740131913e-06,6.24080818109328e-06
"PDAP1",2.28636641659941e-05,3.01801300278846e-05,2.42771125579191e-07,3.61226538336335e-06,0.000139708329618078,0.000109303297571719
"PDC",1.36791153129879e-06,1.56373730714428e-07,2.42771125579191e-07,4.88718257749159e-06,5.07629001771846e-06,1.24816163621866e-06
"PDCD10",1.95415933042685e-07,4.53483819071841e-06,7.04036264179655e-06,9.98685135400456e-06,1.9863743547594e-06,1.96139685691503e-06
"PDCD11",8.73509220700801e-05,6.09857549786268e-06,2.42771125579191e-07,5.31215497553434e-06,2.09672848557936e-05,1.78308805174094e-07
"PDCD1LG2",1.95415933042685e-07,4.69121192143283e-07,1.04391583999052e-05,1.48740339314961e-06,8.16620568067752e-06,3.74448490865597e-06
"PDCD2",2.1691168567738e-05,1.57937468021572e-05,6.62765172831192e-05,6.05585667210915e-05,5.84876893345822e-05,1.19466899466643e-05
"PDCD2L",2.14957526346953e-06,3.59659580643184e-06,2.18494013021272e-06,5.73712737357709e-06,2.20708261639933e-07,1.78308805174094e-07
"PDCD4",1.77828499068843e-05,0.000253169070026659,0.000737781450635162,1.4236575334432e-05,4.92179423457051e-05,0.000224490785714184
"PDCD5",4.04510981398357e-05,9.05403900836537e-05,2.59765104369735e-05,0.000167651611027864,2.84713657515514e-05,3.86930107227783e-05
"PDCD6",7.64076298196897e-05,0.000306961633392422,0.00027020426276964,0.000494880357520779,6.51089371837802e-05,0.000213792257403738
"PDCD6IP",3.41977882824698e-05,8.91330265072238e-06,1.21385562789596e-06,6.1408511517177e-05,6.84195611083792e-06,1.94356597639762e-05
"PDCD7",0.00023586703118252,8.5536430700792e-05,0.000103663270622315,1.12617685481328e-05,1.43460370065956e-05,9.7178298819881e-05
"PDCL",0.000106501683508263,1.56373730714428e-07,0.000139107854956877,1.89112717129022e-05,0.000122051668686883,1.78308805174094e-07
"PDCL2",9.77079665213423e-07,1.40736357642985e-06,2.6704823813711e-06,6.37458597064121e-07,6.62124784919799e-07,1.24816163621866e-06
"PDCL3",5.86247799128054e-07,1.40736357642985e-06,3.64156688368787e-06,4.88718257749159e-06,1.9863743547594e-06,1.96139685691503e-06
"PDE10A",3.10711333537869e-05,5.78582803643383e-06,2.18494013021272e-06,1.06243099510687e-06,1.10354130819966e-06,3.74448490865597e-06
"PDE11A",1.07478763173477e-05,1.40736357642985e-06,2.42771125579191e-07,1.16867409461755e-05,8.71797633477735e-05,1.96139685691503e-06
"PDE11A-AS1",1.36791153129879e-06,4.69121192143283e-07,7.28313376737574e-07,1.06243099510687e-06,1.9863743547594e-06,1.96139685691503e-06
"PDE12",7.48443023553482e-05,0.000270057432943817,0.000210968108128317,2.35859680913725e-05,7.04059354631386e-05,2.87077176330291e-05
"PDE1A",1.54378587103721e-05,0.00033479615745959,0.000213881361635267,6.16209977161983e-06,0.000352029677315693,3.72665402813856e-05
"PDE1B",6.5073505703214e-05,8.28780772786467e-06,7.52590489295493e-06,8.28696176183357e-06,2.20708261639933e-07,1.78308805174094e-07
"PDE1C",2.14957526346953e-06,1.56373730714428e-07,0.000165812678770588,2.23110508972442e-05,3.75204044787886e-06,0.000148887852320368
"PDE2A",7.5625966087519e-05,4.69121192143283e-07,1.96644611719145e-05,9.98685135400456e-06,3.310623924599e-06,6.59742579144146e-06
"PDE3A",4.35777530685187e-05,1.56373730714428e-07,3.76295244647746e-05,1.38116029363893e-05,9.93187177379699e-06,2.83511000226809e-05
"PDE3B",6.4487257904086e-06,1.29790196492975e-05,5.5837358883214e-06,6.58707216966258e-06,2.20708261639933e-07,1.47996308294498e-05
"PDE4A",7.52351342214336e-05,2.61144130293094e-05,1.23813274045388e-05,6.77830974878182e-05,3.9506778833548e-05,5.5275729603969e-06
"PDE4B",6.83955765649396e-06,2.39251807993075e-05,3.64156688368787e-06,2.91106092659282e-05,0.000110133422558327,1.80091893225835e-05
"PDE4C",0.000510621833040535,0.00041955071950681,0.000541622381167176,0.000699717053377383,0.000181201482806385,0.000255159900204128
"PDE4D",5.86247799128054e-07,8.30344510093612e-05,2.42771125579191e-07,0.000173176252202419,3.81825292637084e-05,5.7237126460884e-05
"PDE4DIP",0.000729878509914427,3.61223317950328e-05,0.000236216305188553,1.29616581403038e-05,4.34795275430668e-05,0.00100583996998706
"PDE5A",9.55583912578728e-05,6.41132295929154e-06,2.18494013021272e-06,2.12486199021374e-07,3.90653623102681e-05,2.30018358674581e-05
"PDE6A",5.86247799128054e-07,2.03285849928756e-06,7.04036264179655e-06,1.16867409461755e-05,2.20708261639933e-07,1.24816163621866e-06
"PDE6B",1.58286905764575e-05,3.28384834500298e-06,1.43234964091723e-05,6.37458597064121e-07,3.11198648912306e-05,5.34926415522281e-07
"PDE6C",4.49456645998175e-06,1.56373730714428e-07,2.42771125579191e-07,1.06243099510687e-06,1.10354130819966e-06,8.91544025870468e-07
"PDE6D",0.000123698285616019,0.000114934692075104,0.000128425925431392,7.41576834584594e-05,5.95912306427819e-06,2.6746320776114e-06
"PDE6G",3.53702838807259e-05,4.69121192143283e-07,6.06927813947978e-06,7.43701696574807e-06,6.62124784919799e-07,4.45772012935234e-06
"PDE6H",9.77079665213423e-07,1.56373730714428e-07,3.64156688368787e-06,3.1872929853206e-06,1.10354130819966e-06,1.78308805174094e-07
"PDE7A",0.000163953967822812,2.86163927207403e-05,4.12710913484625e-06,3.08104988580992e-05,1.52288700531554e-05,7.47113893679452e-05
"PDE7B",1.46561949782014e-05,4.69121192143283e-07,1.04391583999052e-05,4.46221017944884e-06,1.43460370065956e-05,1.12334547259679e-05
"PDE7B-AS1",5.27623019215249e-06,7.81868653572139e-07,2.42771125579191e-07,2.12486199021374e-07,1.9863743547594e-06,1.78308805174094e-07
"PDE8A",4.08419300059211e-05,5.70764117107661e-05,8.47271228271377e-05,0.000137903543164871,2.58228666118722e-05,3.33437465675555e-05
"PDE8B",9.18454885300618e-06,0.00010805424792367,0.000103663270622315,1.12617685481328e-05,7.72478915739766e-06,0.00014460844099619
"PDE9A",9.18454885300618e-06,6.41132295929154e-06,9.46807389758846e-06,2.12486199021374e-07,3.310623924599e-06,4.10110251900415e-06
"PDE9A-AS1",1.03570444512623e-05,1.09461611500099e-06,5.5837358883214e-06,6.37458597064121e-07,1.10354130819966e-06,2.31801446726322e-06
"PDGFA",7.6212213886647e-06,4.67557454836139e-05,8.18138693201874e-05,3.08104988580992e-05,1.39046204833158e-05,8.36268296266499e-05
"PDGFB",5.49118771849944e-05,3.28384834500298e-06,5.02536229948926e-05,5.2909063556322e-05,2.9795615321391e-05,7.66727862248602e-06
"PDGFC",9.77079665213423e-07,1.56373730714428e-07,4.12710913484625e-06,2.12486199021374e-07,2.86920740131913e-06,1.37297779984052e-05
"PDGFD",3.32207086172564e-06,2.65835342214527e-06,1.21385562789596e-06,1.06243099510687e-06,1.25803709134762e-05,1.78308805174094e-07
"PDGFRA",1.58286905764575e-05,8.91330265072238e-06,0.000225534375663069,6.37458597064121e-07,6.62124784919799e-07,8.0060653523168e-05
