"","CDSeq_estimated_cell_type_1","CDSeq_estimated_cell_type_2","CDSeq_estimated_cell_type_3","CDSeq_estimated_cell_type_4","CDSeq_estimated_cell_type_5","CDSeq_estimated_cell_type_6"
"RMND5A",2.53707487206427e-06,7.09348316842766e-05,8.60603470513376e-05,0.000309428939090064,5.88333033797783e-05,0.000106004381209155
"RMND5B",1.64163668192394e-06,9.07577161549512e-05,1.15198889753759e-05,2.3697312690644e-05,2.35672310368564e-05,2.97636491515986e-06
"RMST",1.53716889307423e-05,1.06888102537951e-05,9.7128475674738e-06,2.54021553302587e-05,5.08645274176758e-07,7.44091228789966e-05
"RNASE1",1.49239698356722e-07,9.1923768182638e-05,2.48468193586539e-06,2.60840923861046e-05,2.6619102681917e-05,1.67134337543592e-05
"RNASE11-AS1",1.3431572852105e-06,3.69249808767467e-06,1.12940087993881e-06,2.21629543149908e-06,1.69548424725586e-07,6.86853441959968e-07
"RNASE3",4.47719095070165e-07,1.94342004614457e-07,3.38820263981644e-06,5.62598071072844e-06,1.1868389730791e-06,3.89216950443982e-06
"RNASE4",4.32795125234493e-06,2.52644605998794e-06,1.12940087993881e-06,4.60307512695963e-06,1.69548424725586e-07,8.47119245083961e-06
"RNASE6",4.32795125234493e-06,1.94342004614457e-07,1.3326930383278e-05,3.58016954319082e-06,1.16988413060654e-05,3.45716232453184e-05
"RNASEH1",7.29782124964369e-05,8.80369280903488e-05,6.43758501565124e-05,0.000127010776651294,1.86503267198144e-06,8.17355595932362e-05
"RNASEH1-DT",9.99905978990035e-06,3.16777467521564e-05,2.37174184787151e-05,2.55726395942202e-06,1.91589719939912e-05,9.38699704011957e-06
"RNASEH2A",1.49239698356722e-07,2.91513006921685e-06,6.77640527963288e-07,4.2621065990367e-06,8.47742123627929e-07,1.60265803123993e-06
"RNASEH2B",1.3431572852105e-06,9.71710023072283e-07,1.42304510872291e-05,3.25624944166404e-05,1.69548424725586e-07,5.72377868299974e-06
"RNASEH2C",7.31274521947936e-06,4.48930030659395e-05,3.95290307978585e-05,3.58016954319082e-06,2.6619102681917e-05,4.3500717990798e-06
"RNASEK",0.000147001102881371,7.52103557857947e-05,0.000148855035975936,0.000233733925891172,0.000174465329042628,0.000498884550010257
"RNASEL",7.31274521947936e-06,3.30381407844576e-06,2.25880175987763e-07,1.3127288325033e-05,1.00033570588096e-05,3.27400140667585e-05
"RNASET2",4.62643064905837e-06,1.3603940323012e-06,9.37402730349215e-05,0.000103824916752534,0.000102915893808431,0.000158205242798113
"RND1",1.32823331537482e-05,2.70135386414095e-05,2.93644228784092e-06,8.26848680213119e-05,3.5605169192373e-06,2.99926002989186e-05
"RND2",4.47719095070165e-07,5.8302601384337e-07,4.946775854132e-05,8.33668050771578e-05,3.27228459720381e-05,0.000175147627699792
"RND3",7.31274521947936e-06,5.8302601384337e-07,2.48468193586539e-06,7.33082335034312e-06,5.08645274176758e-07,2.81609911203587e-05
"RNF10",5.35770517100631e-05,5.46101032966623e-05,3.54631876300787e-05,1.85827847718e-05,3.03491680258799e-05,2.51846262051988e-06
"RNF103",5.80542426607647e-05,7.13235156935056e-05,2.95903030543969e-05,8.01276040618899e-06,0.000158866873967874,2.67872842364388e-05
"RNF11",0.000304896703742782,0.000269552360400251,4.29172334376749e-06,0.000140649517768211,1.03424539082607e-05,1.21344108079594e-05
"RNF111",1.94011607863738e-06,1.37982823276264e-05,2.93644228784092e-06,8.35372893411192e-06,6.27329171484668e-06,2.97636491515986e-06
"RNF112",7.46198491783608e-07,9.13407421687946e-06,1.12940087993881e-06,7.04100010160862e-05,1.74634877467353e-05,2.28951147319989e-07
"RNF113A",2.53707487206427e-06,5.8302601384337e-07,2.25880175987763e-07,2.89823248734495e-06,1.69548424725586e-07,1.21344108079594e-05
"RNF114",1.38792919471751e-05,1.84624904383734e-05,2.14586167188375e-05,2.60840923861046e-05,8.05355017446533e-05,3.89216950443982e-06
"RNF115",5.71588044706244e-05,2.31266985491203e-05,5.98582466367571e-05,0.000225891649748945,8.73174387336767e-05,1.57976291650793e-05
"RNF121",1.49239698356722e-07,4.08118209690359e-06,4.74348369574302e-06,1.24453512691872e-05,1.69548424725586e-07,2.54135773525188e-05
"RNF122",7.46198491783608e-07,7.96802218919272e-06,1.12940087993881e-06,1.53435837565321e-06,2.20412952143262e-06,3.43426720979984e-06
"RNF123",6.71578642605248e-06,9.91144223533728e-06,3.9077270445883e-05,6.30791776657431e-06,8.98606651045605e-06,1.16765085133195e-05
"RNF125",2.16397562617246e-05,3.59532708536745e-05,6.21170483966348e-05,4.2621065990367e-06,1.1868389730791e-06,8.01329015619963e-06
"RNF126",3.08926175598414e-05,8.2984035970373e-05,3.77219893899564e-05,6.64888629449725e-06,1.91589719939912e-05,0.000140347053307154
"RNF128",1.04467788849705e-06,4.08118209690359e-06,2.48468193586539e-06,3.58016954319082e-06,2.54322637088379e-06,2.28951147319989e-07
"RNF13",0.000137449762186541,0.000185985298416035,5.44371224130508e-05,4.96109208127871e-05,0.000126991770119464,2.86188934149987e-05
"RNF130",9.65580848367989e-05,7.55990397950236e-05,0.000133946944360743,0.000156675038580589,5.57814317347178e-05,7.16617091111567e-05
"RNF135",1.64163668192394e-06,5.8302601384337e-07,1.12940087993881e-06,1.27863197971101e-05,2.20412952143262e-06,1.16765085133195e-05
"RNF138",2.34306326420053e-05,1.94342004614457e-07,2.1910377070813e-05,1.87532690357615e-06,5.20513663907549e-05,6.86853441959968e-07
"RNF139",1.49239698356722e-07,1.3603940323012e-06,2.48468193586539e-06,6.64888629449725e-06,7.29058226320019e-06,3.89216950443982e-06
"RNF139-DT",3.73099245891804e-06,1.94342004614457e-07,7.90580615957169e-06,1.70484263961468e-07,4.57780746759082e-06,6.86853441959968e-07
"RNF14",3.35789321302624e-05,3.3621166798301e-05,3.09455841103235e-05,5.96694923865137e-06,1.03424539082607e-05,1.30502153972394e-05
"RNF141",8.79021823321091e-05,2.19606465214336e-05,1.12940087993881e-06,2.89823248734495e-06,3.98438798105127e-05,6.02141517451572e-05
"RNF144A",1.05960185833272e-05,2.50701185952649e-05,2.73315012945193e-05,6.59774101530881e-05,8.64696966100488e-06,3.89216950443982e-06
"RNF144B",4.47719095070165e-07,2.91513006921685e-06,6.39240898045368e-05,0.000107234602031763,1.33943255533213e-05,1.35081176918794e-05
"RNF145",2.96986999729876e-05,1.34095983183975e-05,2.14586167188375e-05,1.19338984773027e-06,6.27329171484668e-06,4.2355962254198e-05
"RNF146",0.000156253964179488,8.45387720072886e-05,1.69410131990822e-05,0.000152583416245514,7.95182111962998e-05,0.000129815300530434
"RNF149",7.46198491783608e-07,7.94858798873127e-05,6.55052510364512e-06,9.87103888336899e-05,1.23770350049678e-05,2.28951147319989e-07
"RNF150",0.000183117109883697,3.30381407844576e-06,0.000163763127591128,0.000198273198987187,1.1868389730791e-06,1.60265803123993e-06
"RNF151",4.47719095070165e-07,4.4698661061325e-06,2.25880175987763e-07,4.94404365488257e-06,1.86503267198144e-06,1.94608475221991e-05
"RNF152",7.61122461619281e-06,1.94342004614457e-07,1.15198889753759e-05,5.11452791884403e-07,8.47742123627929e-07,7.55538786155965e-06
"RNF157",2.99971793697011e-05,2.91513006921685e-06,7.90580615957169e-06,1.19338984773027e-06,6.27329171484668e-06,3.13663071828386e-05
"RNF157-AS1",1.64163668192394e-06,2.52644605998794e-06,6.77640527963288e-07,1.70484263961468e-07,1.1868389730791e-06,1.21344108079594e-05
"RNF166",1.49239698356722e-07,5.63591813381924e-06,4.29172334376749e-06,1.70484263961468e-07,1.69548424725586e-07,4.3500717990798e-06
"RNF167",8.50666280633314e-06,6.80197016150598e-06,5.19524404771854e-06,5.11452791884403e-07,1.69548424725586e-07,3.04505025935586e-05
"RNF168",5.89496808509051e-05,0.00010202955242259,0.000117231811337649,5.62598071072844e-06,1.23770350049678e-05,8.21934618878762e-05
"RNF169",1.68640859143096e-05,1.1077494263024e-05,1.91998149589598e-05,7.07509695440091e-05,1.30552287038701e-05,1.03028016293995e-05
"RNF17",1.64163668192394e-06,2.27380145398914e-05,5.64700439969407e-06,2.55726395942202e-06,8.47742123627929e-07,3.04505025935586e-05
"RNF170",3.92500406678178e-05,2.97343267060119e-05,1.87480546069843e-05,4.94404365488257e-06,5.91724002292295e-05,7.09748556691967e-06
"RNF175",2.64154266091397e-05,1.69077544014577e-05,1.24234096793269e-05,5.11452791884403e-07,1.69548424725586e-07,6.18168097763972e-06
"RNF180",0.00014431478831095,0.000203476078831336,0.000176412417446443,3.11986203049486e-05,6.61238856429785e-06,4.83086920845178e-05
"RNF181",7.61122461619281e-06,2.04059104845179e-05,1.15198889753759e-05,2.02876274114147e-05,1.1868389730791e-06,7.55538786155965e-06
"RNF182",4.01454788579581e-05,6.41328615227707e-06,1.10681286234004e-05,0.000150878573605899,1.52593582253027e-06,3.64032324238783e-05
"RNF183",4.47719095070165e-07,1.22435462907108e-05,2.25880175987763e-07,4.94404365488257e-06,5.93419486539551e-06,1.25923131025994e-05
"RNF185",2.23859547535083e-06,1.34095983183975e-05,1.12940087993881e-06,1.72189106601083e-05,2.54322637088379e-06,5.72377868299974e-06
"RNF187",0.000522189704550169,5.8302601384337e-07,0.000252308156578331,8.69469746203486e-06,8.47742123627929e-07,0.0008601694604812
"RNF19A",7.46198491783608e-07,5.24723412459033e-06,4.17878325577361e-05,0.000106552664975917,4.39130420039267e-05,8.7688289423556e-05
"RNF19B",1.20884155668945e-05,1.65190703922288e-05,1.82962942550088e-05,1.82418162438771e-05,2.20412952143262e-06,1.60265803123993e-06
"RNF2",4.37272316185195e-05,3.09003787336986e-05,4.08843118537851e-05,2.23334385789523e-05,3.22142006978613e-06,0.000118367743164435
"RNF20",3.73099245891804e-06,1.61303863829999e-05,9.7128475674738e-06,2.89823248734495e-06,1.71243908972842e-05,6.86853441959968e-07
"RNF207",7.46198491783608e-07,9.34785042195536e-05,1.82962942550088e-05,1.19338984773027e-06,2.89927806280752e-05,8.35671687717961e-05
"RNF208",1.49239698356722e-07,9.71710023072283e-07,2.25880175987763e-07,4.94404365488257e-06,1.69548424725586e-07,1.12186062186795e-05
"RNF212",5.5218688391987e-06,4.6836423112084e-05,6.55052510364512e-06,3.15395888328715e-05,5.08645274176758e-07,2.28951147319989e-07
"RNF212B",4.02947185563149e-06,1.74907804153011e-06,2.25880175987763e-07,2.89823248734495e-06,2.54322637088379e-06,6.18168097763972e-06
"RNF213",4.92491004577182e-06,0.000135067693207047,2.95903030543969e-05,3.86999279192532e-05,0.000101898603260077,3.43426720979984e-06
"RNF213-AS1",1.49239698356722e-07,3.69249808767467e-06,2.25880175987763e-07,5.11452791884403e-07,1.69548424725586e-07,7.55538786155965e-06
"RNF214",1.3431572852105e-06,1.26322302999397e-05,5.64700439969407e-06,1.41501939088018e-05,3.22142006978613e-06,6.86853441959968e-07
"RNF215",1.04467788849705e-06,1.94342004614457e-07,6.77640527963288e-07,1.53435837565321e-06,3.5605169192373e-06,1.07607039240395e-05
"RNF216",1.26853743603213e-05,1.03001262445662e-05,2.59762202385927e-05,6.90461269043945e-05,3.22142006978613e-06,6.4793174691557e-05
"RNF217",5.22338944248526e-06,2.07945944937469e-05,8.80932686352275e-06,2.21629543149908e-06,1.50898098005771e-05,2.28951147319989e-07
"RNF217-AS1",1.49239698356722e-07,1.94342004614457e-07,2.93644228784092e-06,1.19338984773027e-06,5.08645274176758e-07,3.43426720979984e-06
"RNF220",4.92491004577182e-06,1.92398584568312e-05,3.09455841103235e-05,5.11452791884403e-07,2.458452158521e-05,5.42614219148375e-05
"RNF227",1.04467788849705e-06,1.1077494263024e-05,6.77640527963288e-07,6.76822527927027e-05,2.32281341874053e-05,2.51846262051988e-06
"RNF24",1.59686477241692e-05,1.3603940323012e-06,7.90580615957169e-06,2.55726395942202e-06,0.000139199256699706,0.000252991017788588
"RNF25",1.3431572852105e-06,3.69249808767467e-06,6.55052510364512e-06,2.55726395942202e-06,5.08645274176758e-07,1.62555314597192e-05
"RNF26",1.64163668192394e-06,1.49643343553132e-05,2.25880175987763e-07,3.49492741121009e-05,5.25600116649316e-06,2.77030888257187e-05
"RNF31",7.46198491783608e-07,0.000238457639661938,7.65733796598516e-05,0.000368416494420732,1.69548424725586e-07,6.86853441959968e-07
"RNF32",6.11882763262559e-06,9.91144223533728e-06,1.46822114392046e-05,3.58016954319082e-06,6.27329171484668e-06,2.35819681739589e-05
"RNF32-DT",3.4325130622046e-06,1.03001262445662e-05,2.48468193586539e-06,2.67660294419504e-05,1.86503267198144e-06,1.21344108079594e-05
"RNF34",3.56682879072565e-05,7.59877238042525e-05,2.01033356629109e-05,5.11452791884403e-07,9.32516335990722e-06,2.28951147319989e-07
"RNF38",0.000133271050632552,1.74907804153011e-06,7.43145778999739e-05,5.96694923865137e-06,2.79754900797217e-05,4.55612783166779e-05
"RNF4",1.49239698356722e-07,1.06888102537951e-05,2.03292158388986e-06,1.89237532997229e-05,5.08645274176758e-07,6.18168097763972e-06
"RNF40",7.01426582276592e-06,9.13407421687946e-06,1.58116123191434e-06,2.13105329951835e-05,1.30552287038701e-05,4.4187571432758e-05
"RNF41",1.3431572852105e-06,3.3621166798301e-05,2.68797409425438e-05,1.99466588834917e-05,3.8487492412708e-05,2.51846262051988e-06
"RNF43",7.46198491783608e-07,1.88511744476023e-05,2.48468193586539e-06,4.60307512695963e-06,7.29058226320019e-06,6.86853441959968e-07
"RNF44",0.000100736796390787,1.14661782722529e-05,4.31431136136627e-05,1.70484263961468e-07,1.23770350049678e-05,2.72451865310787e-05
"RNF5",7.89478004307058e-05,0.000299869713120106,6.77640527963288e-07,0.000141331454824057,6.86671120138623e-05,7.57828297629165e-05
"RNF6",9.80504818203661e-05,6.80197016150598e-06,3.27526255182256e-05,2.55726395942202e-06,4.15393640577685e-05,7.89881458253964e-05
"RNF7",1.68640859143096e-05,1.49643343553132e-05,2.77832616464948e-05,8.52421319807339e-07,2.42454247357588e-05,5.15140081469976e-05
"RNF8",2.23859547535083e-06,9.52275822610837e-06,1.06163682714248e-05,8.52421319807339e-07,4.57780746759082e-06,2.51846262051988e-06
"RNFT1",1.94011607863738e-06,6.02460214304815e-06,6.09876475166959e-06,9.37663451788073e-06,1.52593582253027e-06,2.28951147319989e-07
"RNFT2",0.000214158967141896,3.69249808767467e-06,0.000122652935561355,7.65474345186991e-05,3.34010396709404e-05,4.2813864548838e-05
"RNGTT",4.52196286020867e-05,4.6836423112084e-05,4.29172334376749e-06,3.9722833503022e-05,1.81416814456377e-05,3.54874278345984e-05
"RNH1",4.47719095070165e-07,8.22066679519151e-05,7.45404580759617e-06,4.75651096452495e-05,1.69548424725586e-07,2.51846262051988e-06
"RNLS",1.3431572852105e-06,3.47872188259877e-05,2.1910377070813e-05,4.94404365488257e-06,1.86503267198144e-06,1.14475573659995e-06
"RNMT",0.000108497260705337,7.71537758319393e-05,3.32043858702011e-05,5.62598071072844e-06,5.2390463240206e-05,2.97636491515986e-06
"RNPC3",6.82025421490218e-05,8.35670619842163e-06,0.000272185612065254,0.000134853052793521,0.000211765982482257,6.86853441959968e-07
"RNPEP",1.49239698356722e-07,3.28437987798432e-05,2.25880175987763e-07,1.70484263961468e-07,4.91690431704199e-06,2.28951147319989e-07
"RNPEPL1",1.49239698356722e-07,1.06888102537951e-05,2.03292158388986e-06,1.07405086295725e-05,8.47742123627929e-07,1.60265803123993e-06
"RNPS1",0.000231769251547989,0.00013778848127165,0.000129429340840988,2.55726395942202e-06,3.61138144665498e-05,1.21344108079594e-05
"RO60",0.00058636277484356,0.000112135336662541,0.000519750284947842,4.79060781731725e-05,0.000225668953309755,0.000467289291680098
"ROBO1",3.05941381631279e-05,2.52644605998794e-06,8.35756651154722e-06,1.70484263961468e-07,7.07016931105693e-05,7.09748556691967e-06
"ROBO2",8.70067441419687e-05,4.91685271674575e-05,6.07617673407082e-05,1.87532690357615e-06,1.86503267198144e-06,0.000104172772030595
"ROBO3",1.1789936170181e-05,6.02460214304815e-06,4.54019153735403e-05,2.89823248734495e-06,4.57780746759082e-06,2.28951147319989e-07
"ROBO4",2.46245502288591e-05,1.61303863829999e-05,2.93644228784092e-06,4.14276761426367e-05,1.52593582253027e-06,1.76292383436392e-05
"ROCK1",2.7907823592707e-05,2.50701185952649e-05,6.39240898045368e-05,8.35372893411192e-06,0.000240589214685606,0.000349608401957624
"ROCK2",9.40210099647347e-06,1.94342004614457e-07,1.3326930383278e-05,2.09695644672605e-05,9.32516335990722e-06,6.63958327227969e-06
"ROGDI",5.5218688391987e-06,6.41328615227707e-06,1.58116123191434e-06,1.19338984773027e-06,5.93419486539551e-06,4.3500717990798e-06
"ROM1",5.22338944248526e-06,1.96285424660601e-05,7.90580615957169e-06,2.33563441627211e-05,2.11935530906982e-05,3.36558186560384e-05
"ROMO1",1.3431572852105e-06,4.08118209690359e-06,6.77640527963288e-07,1.70484263961468e-07,1.30552287038701e-05,1.48818245757993e-05
"ROPN1",1.49239698356722e-07,6.41328615227707e-06,8.35756651154722e-06,2.71069979698734e-05,2.20412952143262e-06,1.44239222811593e-05
"ROPN1L",7.46198491783608e-07,2.13776205075902e-06,6.55052510364512e-06,3.58016954319082e-06,4.23871061813965e-06,1.14475573659995e-06
"ROR1",3.13403366549116e-06,1.94342004614457e-07,2.25880175987763e-07,1.68779421321853e-05,1.52593582253027e-06,8.01329015619963e-06
"ROR1-AS1",1.49239698356722e-07,1.3603940323012e-06,6.77640527963288e-07,5.11452791884403e-07,3.89961376868848e-06,6.86853441959968e-07
"ROR2",7.46198491783608e-07,1.3603940323012e-06,6.77640527963288e-07,1.87532690357615e-06,1.86503267198144e-06,4.3500717990798e-06
"RORA",0.000198339559116083,4.87798431582286e-05,0.000212553245604485,0.00021839034213464,3.34010396709404e-05,0.000191174208012191
"RORA-AS1",4.02947185563149e-06,6.02460214304815e-06,7.90580615957169e-06,3.92113807111376e-06,3.5605169192373e-06,6.18168097763972e-06
"RORB",1.68640859143096e-05,7.98745638965416e-05,2.25880175987763e-07,6.01809451783981e-05,5.08645274176758e-07,2.51846262051988e-06
"RORC",1.49239698356722e-07,7.96802218919272e-06,2.25880175987763e-07,3.93818649750991e-05,2.88232322033496e-06,8.47119245083961e-06
"RP1",2.83555426877771e-06,9.71710023072283e-07,1.58116123191434e-06,8.52421319807339e-07,1.1868389730791e-06,2.28951147319989e-07
"RP1L1",1.49239698356722e-07,9.91144223533728e-06,4.74348369574302e-06,1.70484263961468e-07,1.69548424725586e-07,3.43426720979984e-06
"RP2",1.49239698356722e-07,5.8302601384337e-07,5.64700439969407e-06,5.11452791884403e-07,1.52593582253027e-06,9.84489933475955e-06
"RP9",1.49239698356722e-07,3.90627429275058e-05,3.86255100939074e-05,2.67660294419504e-05,3.34010396709404e-05,3.36558186560384e-05
"RPA1",2.04458386748709e-05,2.07945944937469e-05,3.38820263981644e-06,5.2850121828055e-06,2.11935530906982e-05,1.60265803123993e-06
"RPA2",1.04467788849705e-06,4.4698661061325e-06,1.58116123191434e-06,1.70484263961468e-07,2.20412952143262e-06,8.01329015619963e-06
"RPA3",1.49239698356722e-07,6.02460214304815e-06,2.25880175987763e-07,1.87532690357615e-06,8.47742123627929e-07,6.86853441959968e-07
"RPAIN",0.000124913627524576,0.000107471128551794,0.000142078630696303,3.22215258887174e-05,5.10340758424013e-05,9.38699704011957e-06
"RPAP1",3.4325130622046e-06,9.71710023072283e-07,2.93644228784092e-06,5.62598071072844e-06,1.69548424725586e-07,3.43426720979984e-06
"RPAP2",1.02975391866138e-05,2.8956958687554e-05,7.45404580759617e-06,1.72189106601083e-05,1.69548424725586e-07,1.14475573659995e-06
"RPAP3",1.56701683274558e-05,1.94342004614457e-07,7.90580615957169e-06,5.11452791884403e-07,1.13597444566143e-05,8.47119245083961e-06
"RPE",0.000279824434418853,3.40098508075299e-05,0.000120845894153453,0.000108257507615532,0.000178873588085493,0.000118825645459075
"RPE65",1.04467788849705e-06,9.71710023072283e-07,1.12940087993881e-06,5.11452791884403e-07,2.20412952143262e-06,1.14475573659995e-06
"RPF1",3.95485200645312e-05,1.22435462907108e-05,4.22395929097116e-05,1.70484263961468e-07,2.89927806280752e-05,5.51772265041175e-05
"RPF2",2.58184678157129e-05,3.16777467521564e-05,1.15198889753759e-05,2.50611868023358e-05,4.91690431704199e-06,2.28951147319989e-07
"RPGR",4.79059431725077e-05,8.74539020765055e-06,2.48468193586539e-06,9.37663451788073e-06,2.458452158521e-05,2.2208261290039e-05
"RPGRIP1",2.83555426877771e-06,1.74907804153011e-06,6.77640527963288e-07,1.53435837565321e-06,8.47742123627929e-07,2.28951147319989e-07
"RPGRIP1L",3.13403366549116e-06,4.08118209690359e-06,1.42304510872291e-05,5.11452791884403e-07,2.20412952143262e-06,2.28951147319989e-07
"RPH3A",0.000140434556153675,0.000156056629705409,8.80932686352275e-06,5.06338263965559e-05,1.1868389730791e-06,1.14475573659995e-06
"RPH3AL",8.50666280633314e-06,3.12890627429275e-05,1.28751700313025e-05,2.02876274114147e-05,5.08645274176758e-07,5.72377868299974e-06
"RPH3AL-AS1",3.13403366549116e-06,2.52644605998794e-06,6.77640527963288e-07,1.70484263961468e-07,8.47742123627929e-07,2.28951147319989e-07
"RPIA",1.3431572852105e-06,1.65190703922288e-05,6.09876475166959e-06,6.42725675134734e-05,3.5605169192373e-06,6.86853441959968e-07
"RPL10",5.82034823591215e-06,2.93456426967829e-05,3.38820263981644e-06,9.35958609148458e-05,0.000141912031495315,8.26513641825162e-05
"RPL10A",0.000187295821437686,7.87085118688549e-05,0.000493096424181286,3.92113807111376e-06,0.00193742984933927,5.26587638835976e-06
"RPL11",1.04467788849705e-06,7.96802218919272e-06,2.25880175987763e-07,5.57483543154e-05,7.51099521534345e-05,4.00664507809982e-05
"RPL12",1.59686477241692e-05,0.000231461327495818,0.000198548674693243,0.000867935387827833,0.000998131576359524,1.30502153972394e-05
"RPL13",5.82034823591215e-06,6.70479915919875e-05,9.28367523309705e-05,0.000520147489346438,0.000294844710597794,2.51846262051988e-06
"RPL13A",4.76074637757942e-05,0.000223298963302011,0.000500324589812894,0.000601297998992097,0.000993384220467208,0.000281380960056267
"RPL13P5",1.49239698356722e-07,8.35670619842163e-06,4.29172334376749e-06,1.19338984773027e-06,1.69548424725586e-07,1.60265803123993e-06
"RPL14",1.64163668192394e-06,1.94342004614457e-07,0.000212101485252509,0.00051571489848344,0.000534586183159772,5.28877150309176e-05
"RPL15",0.00035145948963008,1.94342004614457e-07,0.000143433911752229,0.000115758815229837,0.000131060932312878,9.63884330217156e-05
"RPL17",8.55143471584015e-05,1.94342004614457e-07,0.000257729280802037,0.000234074894419095,0.000153780421226106,3.77769393077983e-05
"RPL18",1.7162565311023e-05,6.86027276289032e-05,2.05550960148864e-05,9.37663451788073e-06,6.86671120138623e-05,2.97636491515986e-06
"RPL18A",2.82063029894204e-05,2.93456426967829e-05,5.94064862847816e-05,3.4608305584178e-05,9.40993757227002e-05,7.76144389414764e-05
"RPL19",0.000140733035550389,0.000122629804911722,0.000275799694881058,0.000103824916752534,0.000182942750278907,0.000144468173958913
"RPL21",0.000232366210341416,0.000145950845465457,0.000745630460935605,0.000937833936052034,0.00119379045849285,0.000256196333851068
"RPL22",0.000935285189601575,0.000653960845527646,0.000828754365699101,0.00104148836854061,0.0017441446451521,0.000360140154734343
"RPL22L1",1.49239698356722e-07,3.69249808767467e-06,2.48468193586539e-06,3.58016954319082e-06,4.57780746759082e-06,5.26587638835976e-06
"RPL23",0.000124316668731149,7.09348316842766e-05,0.000654374869836549,0.000307724096450449,0.000640723497037989,0.000843227075579521
"RPL23A",0.000657400871261359,9.91144223533728e-06,0.00112510915659505,0.00126345888021844,0.00230297625304763,1.12186062186795e-05
"RPL24",0.000263408067599614,1.37982823276264e-05,0.000241917668482894,0.000583226667012181,0.000670224922940241,4.3500717990798e-06
"RPL26L1",1.68640859143096e-05,1.94342004614457e-07,8.80932686352275e-06,1.41501939088018e-05,3.03491680258799e-05,4.55612783166779e-05
"RPL26L1-AS1",1.94011607863738e-06,5.8302601384337e-07,6.77640527963288e-07,4.2621065990367e-06,1.69548424725586e-07,4.80797409371978e-06
"RPL27",1.77595241044499e-05,2.42927505768071e-05,2.68797409425438e-05,0.000185657363454038,0.000551880122481782,1.14475573659995e-06
"RPL27A",1.04467788849705e-06,1.65190703922288e-05,0.000119038852745551,3.32444314724862e-05,0.000214478757277866,8.01329015619963e-06
"RPL28",2.83555426877771e-06,5.8302601384337e-07,6.70864122683655e-05,3.25624944166404e-05,0.000106985056001845,0.000106920185798435
"RPL29",1.49239698356722e-07,2.19606465214336e-05,2.48468193586539e-06,1.70484263961468e-07,2.39063278863076e-05,2.58714796471588e-05
"RPL3",0.000147001102881371,0.000248174739892661,0.000596097784431706,0.000307042159394604,0.00102898938965958,6.29615655129971e-05
"RPL30",2.40275914354322e-05,6.02460214304815e-06,7.07004950841697e-05,4.5178329949789e-05,0.00031112135937145,3.54874278345984e-05
"RPL31",0.000169387057634879,1.69077544014577e-05,0.000335432061341828,0.000802810398994552,0.000715324803917247,0.000269933402690268
"RPL32",0.000240723633449392,2.54588026044938e-05,0.000261795123969817,5.96694923865137e-06,0.000317564199511022,4.3500717990798e-06
"RPL34",0.000129092339078564,0.000343402322153745,0.00026450568608167,0.000137580801016905,0.000227364437557011,2.28951147319989e-07
"RPL34-DT",1.49239698356722e-07,2.52644605998794e-06,5.19524404771854e-06,8.52421319807339e-07,1.69548424725586e-07,3.89216950443982e-06
"RPL35",9.70058039318691e-06,5.8302601384337e-07,1.01646079194493e-05,5.11452791884403e-07,8.12136954435556e-05,4.3500717990798e-06
"RPL35A",0.000320119152975168,0.000410644655750347,0.000520653805651793,0.000218731310662563,0.00104085777939037,0.000448515297599859
"RPL36",1.49239698356722e-07,4.08118209690359e-06,6.55052510364512e-06,1.70484263961468e-07,6.52761435193506e-05,0.000138057541833954
"RPL36A",2.76093441959935e-05,0.000151392421594662,4.26913532616872e-05,0.000105188790864226,3.71311050149033e-05,2.58714796471588e-05
"RPL36AL",4.79059431725077e-05,1.94342004614457e-07,0.000116328290633698,0.000187703174621576,8.01964048952021e-05,1.60265803123993e-06
"RPL37",0.000886633047937284,4.6836423112084e-05,0.00201869113280264,0.00260585197465104,0.00235994452375543,0.00142201557600445
"RPL37A",0.00168715478992274,0.00145387253652075,0.00259649262297933,0.0045023189269584,0.00558306007778882,0.00208139488028602
"RPL38",0.000663967417989055,0.000383825459113552,0.00148832447958337,0.00168591888631496,0.00189572093685678,0.000141720760191073
"RPL39",0.000465478619174615,1.94342004614457e-07,0.000474122489398314,0.000416493056857866,0.00117242735697743,1.60265803123993e-06
"RPL39L",1.94011607863738e-06,1.06888102537951e-05,2.25880175987763e-07,8.52421319807339e-07,6.61238856429785e-06,5.72377868299974e-06
"RPL3L",4.47719095070165e-07,1.94342004614457e-07,1.58116123191434e-06,8.52421319807339e-07,1.69548424725586e-07,8.01329015619963e-06
"RPL4",0.000595018677348249,0.000453788580774756,0.0013031027352734,0.000992388900519704,0.000950997114285811,0.00119169072180055
"RPL41",0.000462792304604194,2.39040665675782e-05,0.00111652570990751,0.000186339300509884,0.00306933513280728,3.22821117721185e-05
"RPL5",0.000353548845407074,8.88142961088066e-05,0.000980545843962878,0.000697451123866365,0.000627159623059942,2.81609911203587e-05
"RPL6",7.238125370301e-05,5.49987873058912e-05,0.000101871959370481,0.000148150825382516,0.000189046493569028,1.30502153972394e-05
"RPL7",0.000140733035550389,0.000180932406296059,0.000126718778729135,0.000133489178681829,0.000460323973129966,0.000143552369369633
"RPL7A",5.59648868837706e-05,5.11119472136021e-05,0.000156083201607544,0.000230665209139866,0.000283993611415356,1.67134337543592e-05
